payout_id,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_2304,RZP-PO-175647,151090,0,0,0,151090,INR,2026-03-15T04:23:00+00:00,BATCH-175647
PO_2168,RZP-BATCH-195529,180790,3615,0,0,177175,INR,2026-03-10T21:28:00+00:00,BATCH-CONSOL-195529
PO_2095,RZP-BATCH-844213,146530,2930,0,0,143600,INR,2026-03-03T05:18:00+00:00,BATCH-CONSOL-844213
PO_2294,RZP-PO-337316,200420,0,0,0,200420,INR,2026-03-03T10:23:00+00:00,BATCH-337316
PO_2331,RZP-BATCH-842115,214720,4293,0,0,210427,INR,2026-03-04T17:36:00+00:00,BATCH-CONSOL-842115
PO_2263,RZP-SPLIT-699037,110030,2200,0,0,107830,INR,2026-03-10T09:06:00+00:00,SPLIT-699037
PO_2057,RZP-BATCH-763797,264020,5278,0,0,258742,INR,2026-03-02T15:57:00+00:00,BATCH-CONSOL-763797
PO_2195,AMBIG-PO-675097,79100,0,0,0,79100,INR,2026-03-20T08:29:00+00:00,
PO_2224,RZP-PO-150437,206300,4868,0,0,201432,INR,2026-03-13T15:01:00+00:00,BATCH-150437
PO_2104,RZP-BATCH-187582,248770,4974,0,0,243796,INR,2026-03-07T14:37:00+00:00,BATCH-CONSOL-187582
PO_2248,RZP-REV-976759,128060,2561,19209,6403,99887,INR,2026-03-10T23:48:00+00:00,REV-976759
PO_2185,RZP-DELAY-925999,203870,0,0,0,203870,INR,2026-03-26T05:11:00+00:00,DELAY-925999
PO_2333,RZP-BATCH-196420,379090,7580,0,0,371510,INR,2026-03-17T21:37:00+00:00,BATCH-CONSOL-196420
PO_2140,RZP-PO-971639,115630,0,0,0,115630,INR,2026-03-04T17:01:00+00:00,BATCH-971639
PO_2215,RZP-REV-985486,150030,3000,22504,7501,117025,INR,2026-03-20T02:39:00+00:00,REV-985486
PO_2128,RZP-PO-827555,91800,0,0,0,91800,INR,2026-03-04T06:05:00+00:00,BATCH-827555
PO_2219,RZP-PO-526014,37200,0,0,0,37200,INR,2026-03-17T10:34:00+00:00,BATCH-526014
PO_2092,RZP-PO-146577,104960,0,0,0,104960,INR,2026-03-05T11:03:00+00:00,BATCH-146577
PO_2178,AMBIG-PO-568774,194550,0,0,0,194550,INR,2026-03-14T01:20:00+00:00,
PO_2299,RZP-PO-762420,10340,0,0,0,10340,INR,2026-03-12T04:03:00+00:00,BATCH-762420
PO_2345,RZP-NOISY-719033,94640,1892,0,0,92748,INR,2026-03-13T19:36:00+00:00,NOISE-719033
PO_2368,RZP-PO-320863,102060,0,0,0,102060,INR,2026-03-10T09:04:00+00:00,BATCH-320863
PO_2323,RZP-PO-187636,132530,0,0,0,132530,INR,2026-03-13T17:35:00+00:00,BATCH-187636
PO_2201,RZP-PO-279292,24770,0,0,0,24770,INR,2026-03-07T05:21:00+00:00,BATCH-279292
PO_2031,AMBIG-PO-480249,48810,0,0,0,48810,INR,2026-03-05T16:32:00+00:00,
PO_2078,RZP-PO-490451,180430,4258,0,0,176172,INR,2026-03-13T23:08:00+00:00,BATCH-490451
PO_2170,RZP-PO-222847,195770,0,0,0,195770,INR,2026-03-19T09:42:00+00:00,BATCH-222847
PO_2348,RZP-PO-974992,134900,0,0,0,134900,INR,2026-03-05T20:35:00+00:00,BATCH-974992
PO_2177,RZP-PO-173699,63960,0,0,0,63960,INR,2026-03-10T22:03:00+00:00,BATCH-173699
PO_2369,RZP-BATCH-565505,150640,3011,0,0,147629,INR,2026-03-10T23:50:00+00:00,BATCH-CONSOL-565505
PO_2182,RZP-BATCH-102359,158490,3169,0,0,155321,INR,2026-03-12T09:28:00+00:00,BATCH-CONSOL-102359
PO_2202,RZP-PO-321780,226150,5337,0,0,220813,INR,2026-03-08T16:41:00+00:00,BATCH-321780
PO_2379,AMBIG-PO-382251,236560,0,0,0,236560,INR,2026-03-02T03:39:00+00:00,
PO_2236,RZP-PO-842008,152990,3610,0,0,149380,INR,2026-03-07T05:16:00+00:00,BATCH-842008
PO_2068,RZP-PO-110631,132880,3135,0,0,129745,INR,2026-03-12T13:18:00+00:00,BATCH-110631
PO_2239,RZP-ORPHAN-216323,65320,0,0,0,65320,INR,2026-03-15T18:07:00+00:00,ORPHAN-216323
PO_2102,RZP-BATCH-643685,351540,7029,0,0,344511,INR,2026-03-22T01:45:00+00:00,BATCH-CONSOL-643685
PO_2254,RZP-PO-784570,5960,140,0,0,5820,INR,2026-03-21T17:55:00+00:00,BATCH-784570
PO_2023,RZP-BATCH-675916,225140,4501,0,0,220639,INR,2026-03-20T11:54:00+00:00,BATCH-CONSOL-675916
PO_2002,RZP-BATCH-754846,311640,6232,0,0,305408,INR,2026-03-16T03:23:00+00:00,BATCH-CONSOL-754846
PO_2315,RZP-PO-704880,224010,0,0,0,224010,INR,2026-03-20T19:26:00+00:00,BATCH-704880
PO_2372,AMBIG-PO-742348,34660,0,0,0,34660,INR,2026-03-16T14:36:00+00:00,
PO_2214,AMBIG-PO-770826,218890,0,0,0,218890,INR,2026-03-03T01:33:00+00:00,
PO_2210,RZP-PO-176894,165070,0,0,0,165070,INR,2026-03-18T02:34:00+00:00,BATCH-176894
PO_2364,RZP-PO-226488,246800,0,0,0,246800,INR,2026-03-10T00:11:00+00:00,BATCH-226488
PO_2246,RZP-SPLIT-587582,28910,578,0,0,28332,INR,2026-03-19T11:32:00+00:00,SPLIT-587582
PO_2346,RZP-SPLIT-381645,45190,903,0,0,44287,INR,2026-03-10T21:21:00+00:00,SPLIT-381645
PO_2235,RZP-MAL-495662,15220,500,0,0,15220,INR,2026-03-11T04:49:00+00:00,MAL-495662
PO_2134,RZP-DELAY-434287,116630,0,0,0,116630,INR,2026-03-25T10:10:00+00:00,DELAY-434287
PO_2196,AMBIG-PO-516724,113120,0,0,0,113120,INR,2026-03-14T11:35:00+00:00,
PO_2136,RZP-PO-955642,155650,3673,0,0,151977,INR,2026-03-21T17:28:00+00:00,BATCH-955642
PO_2388,AMBIG-PO-739554,181570,0,0,0,181570,INR,2026-03-04T14:56:00+00:00,
PO_2257,RZP-DELAY-726010,183980,0,0,0,183980,INR,2026-03-09T23:30:00+00:00,DELAY-726010
PO_2193,RZP-DELAY-840268,55190,0,0,0,55190,INR,2026-03-12T23:28:00+00:00,DELAY-840268
PO_2205,RZP-PO-481804,58390,1378,0,0,57012,INR,2026-03-18T02:24:00+00:00,BATCH-481804
PO_2373,RZP-BATCH-259975,106630,2131,0,0,104499,INR,2026-03-23T14:16:00+00:00,BATCH-CONSOL-259975
PO_2045,RZP-PO-111404,176370,0,0,0,176370,INR,2026-03-14T08:08:00+00:00,BATCH-111404
PO_2363,RZP-PO-428446,168170,0,0,0,168170,INR,2026-03-22T00:14:00+00:00,BATCH-428446
PO_2204,RZP-PO-177922,113990,0,0,0,113990,INR,2026-03-20T05:47:00+00:00,BATCH-177922
PO_2306,RZP-SPLIT-174519,62700,1254,0,0,61446,INR,2026-03-11T20:23:00+00:00,SPLIT-174519
PO_2389,RZP-PO-322487,134050,3163,0,0,130887,INR,2026-03-03T05:12:00+00:00,BATCH-322487
PO_2207,AMBIG-PO-917144,44620,0,0,0,44620,INR,2026-03-06T19:25:00+00:00,
PO_2226,RZP-PO-137712,48650,0,0,0,48650,INR,2026-03-20T14:21:00+00:00,BATCH-137712
PO_2316,RZP-PO-785320,109930,0,0,0,109930,INR,2026-03-17T03:30:00+00:00,BATCH-785320
PO_2025,RZP-PO-278123,164260,0,0,0,164260,INR,2026-03-18T02:16:00+00:00,BATCH-278123
PO_2309,RZP-REV-155251,205530,4110,30829,10276,160315,INR,2026-03-19T22:14:00+00:00,REV-155251
PO_2042,RZP-SPLIT-134136,194580,3891,0,0,190689,INR,2026-03-18T01:28:00+00:00,SPLIT-134136
PO_2322,RZP-PO-865544,183760,4336,0,0,179424,INR,2026-03-03T11:59:00+00:00,BATCH-865544
PO_2137,RZP-DELAY-858583,123550,0,0,0,123550,INR,2026-03-13T12:26:00+00:00,DELAY-858583
PO_2318,RZP-USD-371162,2500,0,0,0,2500,USD,2026-03-20T12:27:00+00:00,USD-371162
PO_2030,RZP-NOISY-624088,132280,2645,0,0,129635,INR,2026-03-08T03:57:00+00:00,NOISE-624088
PO_2273,RZP-PO-633956,73790,1741,0,0,72049,INR,2026-03-22T14:45:00+00:00,BATCH-633956
PO_2362,RZP-PO-260774,46100,1087,0,0,45013,INR,2026-03-22T11:43:00+00:00,BATCH-260774
PO_2082,RZP-PO-824683,196770,4643,0,0,192127,INR,2026-03-11T18:05:00+00:00,BATCH-824683
PO_2135,RZP-BATCH-617370,397400,7946,0,0,389454,INR,2026-03-03T04:59:00+00:00,BATCH-CONSOL-617370
PO_2088,RZP-SPLIT-305106,69160,1383,0,0,67777,INR,2026-03-16T10:20:00+00:00,SPLIT-305106
PO_2156,RZP-PO-620404,246690,0,0,0,246690,INR,2026-03-16T19:22:00+00:00,BATCH-620404
PO_2056,RZP-PO-435550,55830,0,0,0,55830,INR,2026-03-13T22:41:00+00:00,BATCH-435550
PO_2133,RZP-NOISY-467805,55670,1113,0,0,54557,INR,2026-03-11T14:49:00+00:00,NOISE-467805
PO_2232,RZP-PO-713976,137310,3240,0,0,134070,INR,2026-03-11T19:27:00+00:00,BATCH-713976
PO_2375,RZP-MAL-570672,85080,500,0,0,85080,INR,2026-03-10T23:10:00+00:00,MAL-570672
PO_2063,RZP-MAL-465078,108310,500,0,0,108310,INR,2026-03-20T09:59:00+00:00,MAL-465078
PO_2351,RZP-PO-712958,176430,4163,0,0,172267,INR,2026-03-13T14:04:00+00:00,BATCH-712958
PO_2061,RZP-PO-604332,198760,4690,0,0,194070,INR,2026-03-12T17:42:00+00:00,BATCH-604332
PO_2005,RZP-USD-198669,2500,0,0,0,2500,USD,2026-03-22T18:03:00+00:00,USD-198669
PO_2028,RZP-DELAY-968531,199450,0,0,0,199450,INR,2026-03-15T01:15:00+00:00,DELAY-968531
PO_2250,RZP-PO-669471,130300,0,0,0,130300,INR,2026-03-18T15:34:00+00:00,BATCH-669471
PO_2327,RZP-PO-391881,129680,0,0,0,129680,INR,2026-03-18T00:33:00+00:00,BATCH-391881
PO_2183,RZP-BATCH-315983,343980,6878,0,0,337102,INR,2026-03-03T17:26:00+00:00,BATCH-CONSOL-315983
PO_2027,RZP-PO-442384,106460,2512,0,0,103948,INR,2026-03-14T17:28:00+00:00,BATCH-442384
PO_2015,RZP-REV-164194,36450,729,5467,1822,28432,INR,2026-03-03T17:32:00+00:00,REV-164194
PO_2302,RZP-DELAY-341132,115520,0,0,0,115520,INR,2026-03-24T11:33:00+00:00,DELAY-341132
PO_2292,RZP-PO-152824,185470,0,0,0,185470,INR,2026-03-13T01:19:00+00:00,BATCH-152824
PO_2231,RZP-PO-903530,88450,0,0,0,88450,INR,2026-03-03T21:27:00+00:00,BATCH-903530
PO_2171,RZP-PO-764373,96440,2275,0,0,94165,INR,2026-03-16T18:14:00+00:00,BATCH-764373
PO_2096,AMBIG-PO-603691,147460,0,0,0,147460,INR,2026-03-09T04:23:00+00:00,
PO_2256,RZP-PO-346648,47350,0,0,0,47350,INR,2026-03-05T15:38:00+00:00,BATCH-346648
PO_2012,RZP-REV-723118,197120,3942,29568,9856,153754,INR,2026-03-20T15:16:00+00:00,REV-723118
PO_2329,RZP-REV-645034,88770,1775,13315,4438,69242,INR,2026-03-12T04:57:00+00:00,REV-645034
PO_2308,RZP-NOISY-310015,113070,2261,0,0,110809,INR,2026-03-11T23:08:00+00:00,NOISE-310015
PO_2352,RZP-PO-516794,116490,0,0,0,116490,INR,2026-03-15T18:01:00+00:00,BATCH-516794
PO_2164,RZP-PO-737085,68360,0,0,0,68360,INR,2026-03-17T06:57:00+00:00,BATCH-737085
PO_2279,RZP-BATCH-143756,415940,8317,0,0,407623,INR,2026-03-02T13:44:00+00:00,BATCH-CONSOL-143756
PO_2153,RZP-BATCH-790795,258720,5173,0,0,253547,INR,2026-03-16T04:33:00+00:00,BATCH-CONSOL-790795
PO_2354,RZP-SPLIT-456207,189030,3780,0,0,185250,INR,2026-03-07T19:31:00+00:00,SPLIT-456207
PO_2086,RZP-REV-493300,242960,4859,36444,12148,189509,INR,2026-03-10T15:52:00+00:00,REV-493300
PO_2387,RZP-BATCH-697691,284860,5695,0,0,279165,INR,2026-03-12T08:27:00+00:00,BATCH-CONSOL-697691
PO_2384,RZP-NOISY-857778,99900,1998,0,0,97902,INR,2026-03-08T06:51:00+00:00,NOISE-857778
PO_2124,RZP-PO-582917,124250,0,0,0,124250,INR,2026-03-10T01:13:00+00:00,BATCH-582917
PO_2117,RZP-PO-271271,128560,0,0,0,128560,INR,2026-03-19T06:48:00+00:00,BATCH-271271
PO_2343,RZP-PO-508319,36890,0,0,0,36890,INR,2026-03-19T06:39:00+00:00,BATCH-508319
PO_2265,RZP-PO-462341,210500,0,0,0,210500,INR,2026-03-15T09:37:00+00:00,BATCH-462341
PO_2200,RZP-DELAY-655835,58750,0,0,0,58750,INR,2026-03-07T06:29:00+00:00,DELAY-655835
PO_2147,AMBIG-PO-408746,17040,0,0,0,17040,INR,2026-03-14T03:54:00+00:00,
PO_2087,RZP-NOISY-549545,43520,870,0,0,42650,INR,2026-03-11T09:16:00+00:00,NOISE-549545
PO_2297,RZP-SPLIT-799472,99860,1997,0,0,97863,INR,2026-03-08T14:03:00+00:00,SPLIT-799472
PO_2259,RZP-ERR-856358,72240,0,0,0,72240,INR,2026-03-08T13:37:00+00:00,ERR-856358
PO_2113,RZP-DELAY-540252,67840,0,0,0,67840,INR,2026-03-19T12:30:00+00:00,DELAY-540252
PO_2084,AMBIG-PO-646729,91480,0,0,0,91480,INR,2026-03-21T07:12:00+00:00,
PO_2072,RZP-BATCH-493131,225730,4514,0,0,221216,INR,2026-03-22T17:42:00+00:00,BATCH-CONSOL-493131
PO_2155,RZP-SPLIT-919347,62650,1253,0,0,61397,INR,2026-03-02T00:14:00+00:00,SPLIT-919347
PO_2271,RZP-PO-858454,72430,0,0,0,72430,INR,2026-03-03T06:41:00+00:00,BATCH-858454
PO_2290,RZP-PO-817143,186600,0,0,0,186600,INR,2026-03-12T10:14:00+00:00,BATCH-817143
PO_2268,RZP-ORPHAN-394737,210980,0,0,0,210980,INR,2026-03-08T13:26:00+00:00,ORPHAN-394737
PO_2172,RZP-REV-253242,209270,4185,31390,10463,163232,INR,2026-03-14T08:30:00+00:00,REV-253242
PO_2295,RZP-ORPHAN-754054,56190,0,0,0,56190,INR,2026-03-09T14:14:00+00:00,ORPHAN-754054
PO_2243,RZP-PO-239317,48340,0,0,0,48340,INR,2026-03-11T08:31:00+00:00,BATCH-239317
PO_2007,RZP-PO-794845,42120,994,0,0,41126,INR,2026-03-21T00:35:00+00:00,BATCH-794845
PO_2325,RZP-BATCH-437120,142840,2856,0,0,139984,INR,2026-03-03T06:00:00+00:00,BATCH-CONSOL-437120
PO_2138,RZP-NOISY-692706,88670,1773,0,0,86897,INR,2026-03-09T04:47:00+00:00,NOISE-692706
PO_2157,RZP-REV-991547,103770,2075,15565,5188,80942,INR,2026-03-21T09:27:00+00:00,REV-991547
PO_2303,RZP-NOISY-119209,161140,3222,0,0,157918,INR,2026-03-15T21:39:00+00:00,NOISE-119209
PO_2145,RZP-BATCH-724275,219980,4398,0,0,215582,INR,2026-03-21T07:21:00+00:00,BATCH-CONSOL-724275
PO_2125,RZP-DELAY-706466,209800,0,0,0,209800,INR,2026-03-08T03:43:00+00:00,DELAY-706466
PO_2255,RZP-PO-308877,231280,5458,0,0,225822,INR,2026-03-12T16:17:00+00:00,BATCH-308877
PO_2339,AMBIG-PO-903717,103350,0,0,0,103350,INR,2026-03-04T17:39:00+00:00,
PO_2272,RZP-BATCH-322515,395490,7908,0,0,387582,INR,2026-03-09T17:46:00+00:00,BATCH-CONSOL-322515
PO_2066,RZP-PO-444327,79990,0,0,0,79990,INR,2026-03-20T23:24:00+00:00,BATCH-444327
PO_2275,RZP-PO-241683,238750,0,0,0,238750,INR,2026-03-16T15:44:00+00:00,BATCH-241683
PO_2103,RZP-PO-497976,53470,0,0,0,53470,INR,2026-03-04T06:27:00+00:00,BATCH-497976
PO_2180,RZP-PO-883351,182900,0,0,0,182900,INR,2026-03-12T11:27:00+00:00,BATCH-883351
PO_2291,RZP-PO-927075,54410,1284,0,0,53126,INR,2026-03-13T18:47:00+00:00,BATCH-927075
PO_2260,RZP-BATCH-105879,365690,7312,0,0,358378,INR,2026-03-13T06:26:00+00:00,BATCH-CONSOL-105879
PO_2058,RZP-PO-368219,53420,1260,0,0,52160,INR,2026-03-17T08:21:00+00:00,BATCH-368219
PO_2179,RZP-PO-473818,183410,0,0,0,183410,INR,2026-03-05T06:01:00+00:00,BATCH-473818
PO_2376,RZP-PO-748806,177270,0,0,0,177270,INR,2026-03-17T22:55:00+00:00,BATCH-748806
PO_2034,RZP-NOISY-670288,144680,2893,0,0,141787,INR,2026-03-04T16:43:00+00:00,NOISE-670288
PO_2353,RZP-BATCH-393532,184630,3692,0,0,180938,INR,2026-03-20T16:57:00+00:00,BATCH-CONSOL-393532
PO_2324,RZP-PO-404615,128730,0,0,0,128730,INR,2026-03-13T09:39:00+00:00,BATCH-404615
PO_2270,RZP-PO-767471,94810,2237,0,0,92573,INR,2026-03-05T09:12:00+00:00,BATCH-767471
PO_2173,RZP-PO-693644,121040,2856,0,0,118184,INR,2026-03-14T14:51:00+00:00,BATCH-693644
PO_2188,RZP-NOISY-316851,213310,4266,0,0,209044,INR,2026-03-22T12:42:00+00:00,NOISE-316851
