payout_id,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_2177,RZP-REV-332287,236020,4720,35403,11801,184096,INR,2026-03-15T03:16:00+00:00,REV-332287
PO_2088,RZP-PO-120677,32510,0,0,0,32510,INR,2026-03-15T14:34:00+00:00,BATCH-120677
PO_2049,RZP-USD-519482,2500,0,0,0,2500,USD,2026-03-22T14:39:00+00:00,USD-519482
PO_2107,RZP-PO-470833,71580,0,0,0,71580,INR,2026-03-03T18:05:00+00:00,BATCH-470833
PO_2282,RZP-DELAY-995476,227220,0,0,0,227220,INR,2026-03-20T02:32:00+00:00,DELAY-995476
PO_2170,RZP-PO-301501,82120,1938,0,0,80182,INR,2026-03-12T08:46:00+00:00,BATCH-301501
PO_2174,RZP-REV-461311,157470,3149,23620,7873,122828,INR,2026-03-17T04:49:00+00:00,REV-461311
PO_2260,RZP-SPLIT-407840,183660,3673,0,0,179987,INR,2026-03-18T18:49:00+00:00,SPLIT-407840
PO_2010,RZP-BATCH-978765,334720,6693,0,0,328027,INR,2026-03-14T05:07:00+00:00,BATCH-CONSOL-978765
PO_2382,RZP-BATCH-408181,201870,4036,0,0,197834,INR,2026-03-02T15:16:00+00:00,BATCH-CONSOL-408181
PO_2308,RZP-PO-425072,88840,0,0,0,88840,INR,2026-03-19T06:19:00+00:00,BATCH-425072
PO_2292,AMBIG-PO-179247,161140,0,0,0,161140,INR,2026-03-12T09:44:00+00:00,
PO_2155,RZP-PO-937325,184630,0,0,0,184630,INR,2026-03-20T20:53:00+00:00,BATCH-937325
PO_2117,AMBIG-PO-123292,211860,0,0,0,211860,INR,2026-03-17T23:02:00+00:00,
PO_2194,RZP-PO-435292,68130,0,0,0,68130,INR,2026-03-12T04:49:00+00:00,BATCH-435292
PO_2140,RZP-BATCH-128217,235880,4716,0,0,231164,INR,2026-03-14T11:15:00+00:00,BATCH-CONSOL-128217
PO_2341,RZP-BATCH-319816,228950,4578,0,0,224372,INR,2026-03-09T04:55:00+00:00,BATCH-CONSOL-319816
PO_2351,RZP-BATCH-931874,92610,1851,0,0,90759,INR,2026-03-04T20:41:00+00:00,BATCH-CONSOL-931874
PO_2261,RZP-BATCH-867540,313260,6264,0,0,306996,INR,2026-03-17T11:57:00+00:00,BATCH-CONSOL-867540
PO_2209,AMBIG-PO-415841,111990,0,0,0,111990,INR,2026-03-13T01:08:00+00:00,
PO_2060,RZP-PO-496312,117420,0,0,0,117420,INR,2026-03-10T08:00:00+00:00,BATCH-496312
PO_2081,RZP-MAL-182975,60440,500,0,0,60440,INR,2026-03-03T15:44:00+00:00,MAL-182975
PO_2165,RZP-NOISY-727331,28790,575,0,0,28215,INR,2026-03-02T03:52:00+00:00,NOISE-727331
PO_2136,RZP-BATCH-968152,28120,562,0,0,27558,INR,2026-03-20T10:40:00+00:00,BATCH-CONSOL-968152
PO_2158,RZP-PO-255016,9920,0,0,0,9920,INR,2026-03-14T13:47:00+00:00,BATCH-255016
PO_2231,RZP-SPLIT-538281,164960,3299,0,0,161661,INR,2026-03-22T04:49:00+00:00,SPLIT-538281
PO_2054,RZP-ORPHAN-553683,143890,0,0,0,143890,INR,2026-03-02T14:22:00+00:00,ORPHAN-553683
PO_2355,RZP-DELAY-622975,199370,0,0,0,199370,INR,2026-03-11T16:02:00+00:00,DELAY-622975
PO_2236,RZP-PO-664611,151680,3579,0,0,148101,INR,2026-03-13T17:58:00+00:00,BATCH-664611
PO_2179,RZP-USD-848772,2500,0,0,0,2500,USD,2026-03-07T17:57:00+00:00,USD-848772
PO_2123,RZP-PO-990196,12940,0,0,0,12940,INR,2026-03-04T11:19:00+00:00,BATCH-990196
PO_2072,RZP-PO-918120,60730,1433,0,0,59297,INR,2026-03-13T05:15:00+00:00,BATCH-918120
PO_2215,RZP-PO-487249,113640,2681,0,0,110959,INR,2026-03-03T15:59:00+00:00,BATCH-487249
PO_2339,RZP-PO-837305,239640,5655,0,0,233985,INR,2026-03-11T16:46:00+00:00,BATCH-837305
PO_2181,RZP-DELAY-581329,239870,0,0,0,239870,INR,2026-03-07T15:49:00+00:00,DELAY-581329
PO_2052,AMBIG-PO-428658,132850,0,0,0,132850,INR,2026-03-18T19:00:00+00:00,
PO_2180,RZP-PO-947464,20710,0,0,0,20710,INR,2026-03-12T08:45:00+00:00,BATCH-947464
PO_2135,RZP-PO-283678,18470,0,0,0,18470,INR,2026-03-19T16:37:00+00:00,BATCH-283678
PO_2065,RZP-PO-526005,147310,0,0,0,147310,INR,2026-03-14T21:37:00+00:00,BATCH-526005
PO_2098,AMBIG-PO-795123,169910,0,0,0,169910,INR,2026-03-19T22:38:00+00:00,
PO_2234,RZP-SPLIT-982238,106050,2121,0,0,103929,INR,2026-03-19T03:02:00+00:00,SPLIT-982238
PO_2130,AMBIG-PO-709061,240240,0,0,0,240240,INR,2026-03-07T20:29:00+00:00,
PO_2266,RZP-PO-987709,42860,0,0,0,42860,INR,2026-03-14T12:45:00+00:00,BATCH-987709
PO_2171,RZP-PO-692043,146650,0,0,0,146650,INR,2026-03-11T09:35:00+00:00,BATCH-692043
PO_2057,RZP-PO-117773,231290,5458,0,0,225832,INR,2026-03-21T18:18:00+00:00,BATCH-117773
PO_2281,RZP-PO-266665,51550,1216,0,0,50334,INR,2026-03-08T19:26:00+00:00,BATCH-266665
PO_2106,RZP-SPLIT-386255,27660,553,0,0,27107,INR,2026-03-15T06:06:00+00:00,SPLIT-386255
PO_2141,RZP-NOISY-973653,77600,1552,0,0,76048,INR,2026-03-07T10:49:00+00:00,NOISE-973653
PO_2247,RZP-PO-233153,131370,0,0,0,131370,INR,2026-03-21T08:49:00+00:00,BATCH-233153
PO_2386,AMBIG-PO-586981,91790,0,0,0,91790,INR,2026-03-08T08:10:00+00:00,
PO_2319,RZP-BATCH-273361,154690,3093,0,0,151597,INR,2026-03-05T09:19:00+00:00,BATCH-CONSOL-273361
PO_2305,RZP-PO-797693,192100,4533,0,0,187567,INR,2026-03-13T13:53:00+00:00,BATCH-797693
PO_2306,RZP-PO-295376,99180,2340,0,0,96840,INR,2026-03-09T00:15:00+00:00,BATCH-295376
PO_2045,RZP-NOISY-903177,99490,1989,0,0,97501,INR,2026-03-11T02:46:00+00:00,NOISE-903177
PO_2187,RZP-DUP-814096,175270,0,0,0,175270,INR,2026-03-04T15:39:00+00:00,DUP-814096
PO_2375,RZP-PO-247378,118050,0,0,0,118050,INR,2026-03-12T05:50:00+00:00,BATCH-247378
PO_2150,RZP-PO-941452,216440,0,0,0,216440,INR,2026-03-05T19:42:00+00:00,BATCH-941452
PO_2277,RZP-DELAY-416170,18070,0,0,0,18070,INR,2026-03-08T13:17:00+00:00,DELAY-416170
PO_2203,RZP-PO-576661,171350,0,0,0,171350,INR,2026-03-16T21:39:00+00:00,BATCH-576661
PO_2338,RZP-PO-314597,159430,3762,0,0,155668,INR,2026-03-06T05:18:00+00:00,BATCH-314597
PO_2353,RZP-DELAY-933390,32700,0,0,0,32700,INR,2026-03-21T01:26:00+00:00,DELAY-933390
PO_2046,RZP-BATCH-186873,229200,4582,0,0,224618,INR,2026-03-16T06:39:00+00:00,BATCH-CONSOL-186873
PO_2367,RZP-PO-331231,69220,1633,0,0,67587,INR,2026-03-13T23:29:00+00:00,BATCH-331231
PO_2371,RZP-DELAY-236528,83210,0,0,0,83210,INR,2026-03-14T17:16:00+00:00,DELAY-236528
PO_2026,RZP-ORPHAN-256277,103160,0,0,0,103160,INR,2026-03-09T03:17:00+00:00,ORPHAN-256277
PO_2342,AMBIG-PO-142751,192330,0,0,0,192330,INR,2026-03-05T13:57:00+00:00,
PO_2304,RZP-REV-933021,19620,392,2943,981,15304,INR,2026-03-05T22:09:00+00:00,REV-933021
PO_2148,RZP-DUP-842692,113680,0,0,0,113680,INR,2026-03-04T23:54:00+00:00,DUP-842692
PO_2198,RZP-BATCH-809754,53470,1068,0,0,52402,INR,2026-03-14T15:31:00+00:00,BATCH-CONSOL-809754
PO_2301,RZP-PO-842458,117340,0,0,0,117340,INR,2026-03-08T10:46:00+00:00,BATCH-842458
PO_2034,RZP-BATCH-561866,151590,3031,0,0,148559,INR,2026-03-14T07:10:00+00:00,BATCH-CONSOL-561866
PO_2042,RZP-PO-114405,134520,3174,0,0,131346,INR,2026-03-16T08:08:00+00:00,BATCH-114405
PO_2086,RZP-BATCH-769177,431240,8623,0,0,422617,INR,2026-03-11T21:28:00+00:00,BATCH-CONSOL-769177
PO_2161,RZP-DELAY-328657,23680,0,0,0,23680,INR,2026-03-18T17:50:00+00:00,DELAY-328657
PO_2097,RZP-PO-520625,217840,0,0,0,217840,INR,2026-03-02T03:36:00+00:00,BATCH-520625
PO_2184,AMBIG-PO-134537,67870,0,0,0,67870,INR,2026-03-04T21:43:00+00:00,
PO_2263,RZP-BATCH-851165,399310,7984,0,0,391326,INR,2026-03-18T15:47:00+00:00,BATCH-CONSOL-851165
PO_2330,RZP-PO-759119,237730,5610,0,0,232120,INR,2026-03-19T08:18:00+00:00,BATCH-759119
PO_2224,RZP-NOISY-852136,23700,474,0,0,23226,INR,2026-03-03T05:32:00+00:00,NOISE-852136
PO_2156,RZP-NOISY-258108,68210,1364,0,0,66846,INR,2026-03-02T19:36:00+00:00,NOISE-258108
PO_2344,RZP-BATCH-785755,195920,3917,0,0,192003,INR,2026-03-19T05:42:00+00:00,BATCH-CONSOL-785755
PO_2299,RZP-PO-403138,84330,0,0,0,84330,INR,2026-03-17T04:30:00+00:00,BATCH-403138
PO_2143,RZP-BATCH-816613,124030,2480,0,0,121550,INR,2026-03-16T13:39:00+00:00,BATCH-CONSOL-816613
PO_2249,RZP-NOISY-813730,185310,3706,0,0,181604,INR,2026-03-12T02:11:00+00:00,NOISE-813730
PO_2391,RZP-PO-220500,95430,0,0,0,95430,INR,2026-03-04T08:43:00+00:00,BATCH-220500
PO_2172,RZP-PO-741716,117690,0,0,0,117690,INR,2026-03-11T12:28:00+00:00,BATCH-741716
PO_2134,AMBIG-PO-556927,157920,0,0,0,157920,INR,2026-03-21T19:18:00+00:00,
PO_2356,RZP-SPLIT-348010,26650,533,0,0,26117,INR,2026-03-07T09:34:00+00:00,SPLIT-348010
PO_2101,RZP-BATCH-912542,174750,3494,0,0,171256,INR,2026-03-02T05:59:00+00:00,BATCH-CONSOL-912542
PO_2384,RZP-BATCH-601096,169080,3381,0,0,165699,INR,2026-03-10T19:17:00+00:00,BATCH-CONSOL-601096
PO_2302,RZP-PO-802410,56050,1322,0,0,54728,INR,2026-03-09T18:29:00+00:00,BATCH-802410
PO_2050,RZP-BATCH-188591,206790,4135,0,0,202655,INR,2026-03-04T14:49:00+00:00,BATCH-CONSOL-188591
PO_2173,RZP-NOISY-823813,19280,385,0,0,18895,INR,2026-03-03T12:21:00+00:00,NOISE-823813
PO_2214,RZP-BATCH-704594,366860,7336,0,0,359524,INR,2026-03-19T21:04:00+00:00,BATCH-CONSOL-704594
PO_2387,RZP-PO-468775,186390,0,0,0,186390,INR,2026-03-16T07:14:00+00:00,BATCH-468775
PO_2076,RZP-BATCH-480726,360390,7205,0,0,353185,INR,2026-03-22T08:24:00+00:00,BATCH-CONSOL-480726
PO_2056,RZP-BATCH-840008,142550,2850,0,0,139700,INR,2026-03-10T03:20:00+00:00,BATCH-CONSOL-840008
PO_2374,RZP-PO-675445,206460,0,0,0,206460,INR,2026-03-03T15:24:00+00:00,BATCH-675445
PO_2377,RZP-PO-372198,140320,3311,0,0,137009,INR,2026-03-22T18:16:00+00:00,BATCH-372198
PO_2332,RZP-PO-176120,239580,0,0,0,239580,INR,2026-03-03T01:12:00+00:00,BATCH-176120
PO_2012,RZP-PO-301985,24910,0,0,0,24910,INR,2026-03-18T15:43:00+00:00,BATCH-301985
PO_2359,RZP-PO-927277,227560,5370,0,0,222190,INR,2026-03-09T06:50:00+00:00,BATCH-927277
PO_2235,RZP-SPLIT-189668,211900,4238,0,0,207662,INR,2026-03-13T01:17:00+00:00,SPLIT-189668
PO_2216,RZP-PO-436145,239650,5655,0,0,233995,INR,2026-03-02T00:32:00+00:00,BATCH-436145
PO_2255,RZP-BATCH-217853,178530,3570,0,0,174960,INR,2026-03-10T18:10:00+00:00,BATCH-CONSOL-217853
PO_2153,RZP-NOISY-320160,119200,2384,0,0,116816,INR,2026-03-07T14:47:00+00:00,NOISE-320160
PO_2036,RZP-PO-146628,8350,197,0,0,8153,INR,2026-03-19T16:01:00+00:00,BATCH-146628
PO_2325,RZP-REV-712650,145450,2909,21817,7272,113452,INR,2026-03-06T16:23:00+00:00,REV-712650
PO_2169,RZP-BATCH-245832,143180,2863,0,0,140317,INR,2026-03-22T15:11:00+00:00,BATCH-CONSOL-245832
PO_2258,RZP-BATCH-221221,229190,4583,0,0,224607,INR,2026-03-07T22:41:00+00:00,BATCH-CONSOL-221221
PO_2020,RZP-PO-825089,53360,1259,0,0,52101,INR,2026-03-08T20:10:00+00:00,BATCH-825089
PO_2105,RZP-DUP-325428,194920,0,0,0,194920,INR,2026-03-05T11:06:00+00:00,DUP-325428
PO_2116,RZP-DELAY-887696,5490,0,0,0,5490,INR,2026-03-16T07:03:00+00:00,DELAY-887696
PO_2314,RZP-PO-291306,160410,0,0,0,160410,INR,2026-03-09T08:43:00+00:00,BATCH-291306
PO_2004,RZP-PO-430750,40290,0,0,0,40290,INR,2026-03-20T10:17:00+00:00,BATCH-430750
PO_2363,RZP-PO-210359,102190,2411,0,0,99779,INR,2026-03-15T20:14:00+00:00,BATCH-210359
PO_2358,RZP-REV-825161,65270,1305,9790,3263,50912,INR,2026-03-08T15:25:00+00:00,REV-825161
PO_2248,RZP-BATCH-967623,479870,9596,0,0,470274,INR,2026-03-18T12:03:00+00:00,BATCH-CONSOL-967623
PO_2379,RZP-BATCH-604362,55000,1099,0,0,53901,INR,2026-03-03T02:08:00+00:00,BATCH-CONSOL-604362
PO_2226,RZP-PO-977867,89180,0,0,0,89180,INR,2026-03-11T04:23:00+00:00,BATCH-977867
PO_2307,RZP-PO-133984,169590,4002,0,0,165588,INR,2026-03-06T03:54:00+00:00,BATCH-133984
PO_2312,RZP-BATCH-172066,505320,10105,0,0,495215,INR,2026-03-05T08:43:00+00:00,BATCH-CONSOL-172066
PO_2023,RZP-PO-437463,182560,4308,0,0,178252,INR,2026-03-22T05:04:00+00:00,BATCH-437463
PO_2213,RZP-NOISY-123816,5030,100,0,0,4930,INR,2026-03-21T21:44:00+00:00,NOISE-123816
PO_2035,RZP-PO-786181,167600,0,0,0,167600,INR,2026-03-19T00:53:00+00:00,BATCH-786181
PO_2085,RZP-DELAY-763837,27080,0,0,0,27080,INR,2026-03-25T04:20:00+00:00,DELAY-763837
PO_2119,RZP-DUP-137104,65750,0,0,0,65750,INR,2026-03-18T13:11:00+00:00,DUP-137104
PO_2295,RZP-PO-797353,136460,0,0,0,136460,INR,2026-03-13T12:38:00+00:00,BATCH-797353
PO_2276,RZP-PO-506232,113650,0,0,0,113650,INR,2026-03-13T18:10:00+00:00,BATCH-506232
PO_2283,RZP-ERR-643545,184370,0,0,0,184370,INR,2026-03-02T23:45:00+00:00,ERR-643545
PO_2273,RZP-PO-235431,162150,0,0,0,162150,INR,2026-03-02T01:44:00+00:00,BATCH-235431
PO_2388,RZP-PO-767773,241480,0,0,0,241480,INR,2026-03-12T00:44:00+00:00,BATCH-767773
PO_2364,RZP-PO-393673,8840,0,0,0,8840,INR,2026-03-22T05:44:00+00:00,BATCH-393673
PO_2259,RZP-BATCH-706211,263780,5274,0,0,258506,INR,2026-03-10T05:45:00+00:00,BATCH-CONSOL-706211
PO_2108,RZP-PO-142721,14990,0,0,0,14990,INR,2026-03-18T16:51:00+00:00,BATCH-142721
PO_2001,RZP-PO-336096,99880,2357,0,0,97523,INR,2026-03-04T18:24:00+00:00,BATCH-336096
PO_2294,AMBIG-PO-299329,22120,0,0,0,22120,INR,2026-03-03T05:58:00+00:00,
PO_2039,RZP-PO-497375,41920,989,0,0,40931,INR,2026-03-08T11:34:00+00:00,BATCH-497375
PO_2287,RZP-SPLIT-116274,211110,4222,0,0,206888,INR,2026-03-09T07:11:00+00:00,SPLIT-116274
PO_2013,RZP-ERR-672881,164790,0,0,0,164790,INR,2026-03-18T10:21:00+00:00,ERR-672881
PO_2149,RZP-PO-665515,149510,0,0,0,149510,INR,2026-03-20T17:34:00+00:00,BATCH-665515
PO_2185,RZP-DUP-978661,21590,0,0,0,21590,INR,2026-03-06T22:14:00+00:00,DUP-978661
PO_2033,RZP-SPLIT-162581,224650,4493,0,0,220157,INR,2026-03-02T08:10:00+00:00,SPLIT-162581
PO_2075,RZP-PO-539532,246170,0,0,0,246170,INR,2026-03-20T11:00:00+00:00,BATCH-539532
PO_2006,RZP-DELAY-874483,238820,0,0,0,238820,INR,2026-03-19T10:02:00+00:00,DELAY-874483
PO_2352,RZP-PO-210739,166820,0,0,0,166820,INR,2026-03-07T07:30:00+00:00,BATCH-210739
PO_2087,RZP-PO-894659,55990,0,0,0,55990,INR,2026-03-12T07:43:00+00:00,BATCH-894659
PO_2163,RZP-BATCH-404666,189410,3787,0,0,185623,INR,2026-03-16T14:34:00+00:00,BATCH-CONSOL-404666
PO_2240,RZP-PO-985800,90080,0,0,0,90080,INR,2026-03-12T13:31:00+00:00,BATCH-985800
PO_2062,RZP-PO-352355,93350,2203,0,0,91147,INR,2026-03-03T01:25:00+00:00,BATCH-352355
PO_2183,RZP-DELAY-207417,8060,0,0,0,8060,INR,2026-03-17T03:43:00+00:00,DELAY-207417
PO_2061,RZP-PO-663330,244510,0,0,0,244510,INR,2026-03-13T07:52:00+00:00,BATCH-663330
