payout_id,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_2118,RZP-PO-158845,101130,0,0,0,101130,INR,2026-03-03T08:50:00+00:00,BATCH-158845
PO_2090,RZP-DUP-739244,247510,0,0,0,247510,INR,2026-03-20T10:03:00+00:00,DUP-739244
PO_2219,RZP-SPLIT-276827,198920,3978,0,0,194942,INR,2026-03-04T13:41:00+00:00,SPLIT-276827
PO_2344,RZP-PO-861253,234190,5526,0,0,228664,INR,2026-03-14T16:19:00+00:00,BATCH-861253
PO_2230,RZP-PO-449218,160230,3781,0,0,156449,INR,2026-03-03T09:45:00+00:00,BATCH-449218
PO_2315,RZP-BATCH-125755,93160,1863,0,0,91297,INR,2026-03-18T10:22:00+00:00,BATCH-CONSOL-125755
PO_2071,RZP-DELAY-427110,193670,0,0,0,193670,INR,2026-03-09T06:01:00+00:00,DELAY-427110
PO_2322,RZP-PO-507517,205310,0,0,0,205310,INR,2026-03-22T09:38:00+00:00,BATCH-507517
PO_2182,RZP-SPLIT-947903,158680,3173,0,0,155507,INR,2026-03-19T04:19:00+00:00,SPLIT-947903
PO_2183,AMBIG-PO-906814,97330,0,0,0,97330,INR,2026-03-20T07:29:00+00:00,
PO_2079,RZP-BATCH-725113,81500,1629,0,0,79871,INR,2026-03-12T22:56:00+00:00,BATCH-CONSOL-725113
PO_2242,RZP-REV-182868,118490,2369,17773,5924,92424,INR,2026-03-03T12:45:00+00:00,REV-182868
PO_2304,RZP-PO-755395,167460,3952,0,0,163508,INR,2026-03-10T15:46:00+00:00,BATCH-755395
PO_2331,RZP-BATCH-669488,298550,5970,0,0,292580,INR,2026-03-06T05:49:00+00:00,BATCH-CONSOL-669488
PO_2065,RZP-BATCH-386193,313050,6260,0,0,306790,INR,2026-03-09T12:14:00+00:00,BATCH-CONSOL-386193
PO_2058,RZP-BATCH-355836,308020,6159,0,0,301861,INR,2026-03-15T10:25:00+00:00,BATCH-CONSOL-355836
PO_2003,RZP-BATCH-835392,252480,5048,0,0,247432,INR,2026-03-09T02:41:00+00:00,BATCH-CONSOL-835392
PO_2342,RZP-DELAY-230272,56760,0,0,0,56760,INR,2026-03-26T02:01:00+00:00,DELAY-230272
PO_2324,RZP-SPLIT-222629,64980,1299,0,0,63681,INR,2026-03-05T04:19:00+00:00,SPLIT-222629
PO_2365,RZP-DELAY-855276,109830,0,0,0,109830,INR,2026-03-15T19:26:00+00:00,DELAY-855276
PO_2068,RZP-PO-185884,159110,3754,0,0,155356,INR,2026-03-14T21:53:00+00:00,BATCH-185884
PO_2277,RZP-PO-685997,76110,0,0,0,76110,INR,2026-03-21T01:42:00+00:00,BATCH-685997
PO_2005,RZP-SPLIT-496922,30820,616,0,0,30204,INR,2026-03-16T14:07:00+00:00,SPLIT-496922
PO_2333,RZP-DELAY-845279,204970,0,0,0,204970,INR,2026-03-24T10:22:00+00:00,DELAY-845279
PO_2210,RZP-BATCH-567951,254780,5094,0,0,249686,INR,2026-03-10T14:45:00+00:00,BATCH-CONSOL-567951
PO_2321,RZP-PO-483561,111810,0,0,0,111810,INR,2026-03-05T10:11:00+00:00,BATCH-483561
PO_2106,RZP-SPLIT-386706,141140,2822,0,0,138318,INR,2026-03-11T13:45:00+00:00,SPLIT-386706
PO_2116,RZP-DUP-817644,99160,0,0,0,99160,INR,2026-03-03T22:40:00+00:00,DUP-817644
PO_2114,RZP-DELAY-781403,31310,0,0,0,31310,INR,2026-03-25T10:25:00+00:00,DELAY-781403
PO_2110,RZP-BATCH-448588,437020,8739,0,0,428281,INR,2026-03-20T00:22:00+00:00,BATCH-CONSOL-448588
PO_2274,AMBIG-PO-240606,132270,0,0,0,132270,INR,2026-03-15T10:33:00+00:00,
PO_2301,RZP-PO-503951,9040,213,0,0,8827,INR,2026-03-21T08:55:00+00:00,BATCH-503951
PO_2198,RZP-BATCH-579911,212990,4259,0,0,208731,INR,2026-03-05T01:49:00+00:00,BATCH-CONSOL-579911
PO_2300,RZP-PO-527865,38840,0,0,0,38840,INR,2026-03-19T04:32:00+00:00,BATCH-527865
PO_2146,RZP-PO-972176,32970,0,0,0,32970,INR,2026-03-16T15:05:00+00:00,BATCH-972176
PO_2047,RZP-PO-172792,96460,0,0,0,96460,INR,2026-03-12T06:55:00+00:00,BATCH-172792
PO_2133,RZP-BATCH-262029,408370,8165,0,0,400205,INR,2026-03-20T23:46:00+00:00,BATCH-CONSOL-262029
PO_2084,RZP-SPLIT-303547,102070,2041,0,0,100029,INR,2026-03-11T00:53:00+00:00,SPLIT-303547
PO_2358,RZP-BATCH-790017,30550,610,0,0,29940,INR,2026-03-11T21:47:00+00:00,BATCH-CONSOL-790017
PO_2180,RZP-PO-270128,64250,1516,0,0,62734,INR,2026-03-21T20:09:00+00:00,BATCH-270128
PO_2350,RZP-DELAY-429780,50810,0,0,0,50810,INR,2026-03-17T23:27:00+00:00,DELAY-429780
PO_2091,RZP-PO-185131,56460,0,0,0,56460,INR,2026-03-08T02:42:00+00:00,BATCH-185131
PO_2229,RZP-DELAY-731728,171820,0,0,0,171820,INR,2026-03-16T16:12:00+00:00,DELAY-731728
PO_2251,AMBIG-PO-801765,36250,0,0,0,36250,INR,2026-03-11T19:25:00+00:00,
PO_2334,RZP-SPLIT-316995,24450,489,0,0,23961,INR,2026-03-06T03:52:00+00:00,SPLIT-316995
PO_2124,RZP-DELAY-299367,208450,0,0,0,208450,INR,2026-03-16T19:40:00+00:00,DELAY-299367
PO_2016,RZP-SPLIT-656116,5180,103,0,0,5077,INR,2026-03-07T14:49:00+00:00,SPLIT-656116
PO_2064,RZP-BATCH-907189,264560,5290,0,0,259270,INR,2026-03-08T10:24:00+00:00,BATCH-CONSOL-907189
PO_2204,RZP-NOISY-274739,231020,4620,0,0,226400,INR,2026-03-21T17:27:00+00:00,NOISE-274739
PO_2259,RZP-PO-851742,196080,0,0,0,196080,INR,2026-03-05T23:13:00+00:00,BATCH-851742
PO_2238,RZP-BATCH-581992,298910,5976,0,0,292934,INR,2026-03-15T00:11:00+00:00,BATCH-CONSOL-581992
PO_2189,RZP-REV-970068,159810,3196,23971,7990,124653,INR,2026-03-06T04:18:00+00:00,REV-970068
PO_2141,RZP-NOISY-184714,110540,2210,0,0,108330,INR,2026-03-15T21:57:00+00:00,NOISE-184714
PO_2102,RZP-SPLIT-643623,123540,2470,0,0,121070,INR,2026-03-14T22:12:00+00:00,SPLIT-643623
PO_2185,RZP-PO-489244,186710,0,0,0,186710,INR,2026-03-22T05:55:00+00:00,BATCH-489244
PO_2337,RZP-PO-705474,212220,0,0,0,212220,INR,2026-03-14T10:09:00+00:00,BATCH-705474
PO_2234,RZP-NOISY-856215,208070,4161,0,0,203909,INR,2026-03-07T11:40:00+00:00,NOISE-856215
PO_2017,RZP-SPLIT-972064,105760,2115,0,0,103645,INR,2026-03-05T08:56:00+00:00,SPLIT-972064
PO_2128,RZP-ERR-377304,180820,0,0,0,180820,INR,2026-03-04T03:00:00+00:00,ERR-377304
PO_2030,RZP-PO-668532,24970,0,0,0,24970,INR,2026-03-03T15:47:00+00:00,BATCH-668532
PO_2103,RZP-SPLIT-380028,184960,3699,0,0,181261,INR,2026-03-15T22:13:00+00:00,SPLIT-380028
PO_2099,RZP-BATCH-765620,117600,2352,0,0,115248,INR,2026-03-08T06:27:00+00:00,BATCH-CONSOL-765620
PO_2348,RZP-PO-810029,51810,1222,0,0,50588,INR,2026-03-13T19:41:00+00:00,BATCH-810029
PO_2015,RZP-DELAY-769987,171350,0,0,0,171350,INR,2026-03-25T21:53:00+00:00,DELAY-769987
PO_2292,RZP-PO-790077,15780,0,0,0,15780,INR,2026-03-10T09:36:00+00:00,BATCH-790077
PO_2269,RZP-PO-726962,225370,0,0,0,225370,INR,2026-03-20T07:36:00+00:00,BATCH-726962
PO_2070,RZP-PO-596564,224360,0,0,0,224360,INR,2026-03-05T21:08:00+00:00,BATCH-596564
PO_2346,RZP-PO-956800,44510,0,0,0,44510,INR,2026-03-02T22:21:00+00:00,BATCH-956800
PO_2260,AMBIG-PO-535604,154680,0,0,0,154680,INR,2026-03-15T21:32:00+00:00,
PO_2330,RZP-PO-918665,154850,3654,0,0,151196,INR,2026-03-19T16:10:00+00:00,BATCH-918665
PO_2034,RZP-NOISY-776856,103300,2066,0,0,101234,INR,2026-03-13T23:42:00+00:00,NOISE-776856
PO_2082,RZP-PO-226516,241350,5695,0,0,235655,INR,2026-03-11T03:14:00+00:00,BATCH-226516
PO_2264,RZP-PO-287143,181040,0,0,0,181040,INR,2026-03-22T10:07:00+00:00,BATCH-287143
PO_2029,RZP-BATCH-509386,306420,6127,0,0,300293,INR,2026-03-07T18:00:00+00:00,BATCH-CONSOL-509386
PO_2192,RZP-PO-932463,209080,0,0,0,209080,INR,2026-03-09T14:40:00+00:00,BATCH-932463
PO_2265,RZP-PO-806215,240630,0,0,0,240630,INR,2026-03-02T13:29:00+00:00,BATCH-806215
PO_2353,RZP-PO-623850,214080,0,0,0,214080,INR,2026-03-14T09:15:00+00:00,BATCH-623850
PO_2209,RZP-PO-127172,246060,5807,0,0,240253,INR,2026-03-10T01:07:00+00:00,BATCH-127172
PO_2109,RZP-PO-413058,197320,4656,0,0,192664,INR,2026-03-02T16:46:00+00:00,BATCH-413058
PO_2323,RZP-PO-806309,236330,0,0,0,236330,INR,2026-03-21T01:52:00+00:00,BATCH-806309
PO_2097,RZP-SPLIT-127121,34920,698,0,0,34222,INR,2026-03-12T16:16:00+00:00,SPLIT-127121
PO_2046,RZP-DUP-420015,79570,0,0,0,79570,INR,2026-03-08T05:22:00+00:00,DUP-420015
PO_2310,RZP-PO-849979,143650,0,0,0,143650,INR,2026-03-10T20:09:00+00:00,BATCH-849979
PO_2214,RZP-PO-424314,135460,3196,0,0,132264,INR,2026-03-21T06:04:00+00:00,BATCH-424314
PO_2335,RZP-BATCH-439375,354690,7092,0,0,347598,INR,2026-03-21T23:10:00+00:00,BATCH-CONSOL-439375
PO_2165,RZP-DELAY-891093,189720,0,0,0,189720,INR,2026-03-26T03:29:00+00:00,DELAY-891093
PO_2227,RZP-DUP-153642,191860,0,0,0,191860,INR,2026-03-12T16:25:00+00:00,DUP-153642
PO_2154,RZP-PO-426775,241450,0,0,0,241450,INR,2026-03-12T02:23:00+00:00,BATCH-426775
PO_2069,RZP-PO-783414,18190,0,0,0,18190,INR,2026-03-21T13:49:00+00:00,BATCH-783414
PO_2117,RZP-MAL-205389,150380,500,0,0,150380,INR,2026-03-05T11:45:00+00:00,MAL-205389
PO_2051,RZP-PO-799287,138820,3276,0,0,135544,INR,2026-03-11T15:19:00+00:00,BATCH-799287
PO_2252,RZP-PO-373453,130680,0,0,0,130680,INR,2026-03-12T01:00:00+00:00,BATCH-373453
PO_2144,RZP-PO-325468,145920,3443,0,0,142477,INR,2026-03-22T20:46:00+00:00,BATCH-325468
PO_2160,RZP-BATCH-557409,338510,6768,0,0,331742,INR,2026-03-14T22:02:00+00:00,BATCH-CONSOL-557409
PO_2156,RZP-PO-386436,75630,0,0,0,75630,INR,2026-03-21T17:26:00+00:00,BATCH-386436
PO_2173,RZP-PO-761532,217100,5123,0,0,211977,INR,2026-03-21T00:50:00+00:00,BATCH-761532
PO_2011,RZP-PO-377746,50750,0,0,0,50750,INR,2026-03-22T08:09:00+00:00,BATCH-377746
PO_2191,RZP-PO-653408,143690,0,0,0,143690,INR,2026-03-19T13:38:00+00:00,BATCH-653408
PO_2138,RZP-PO-282710,91950,0,0,0,91950,INR,2026-03-19T22:01:00+00:00,BATCH-282710
PO_2244,RZP-PO-745584,247770,0,0,0,247770,INR,2026-03-10T09:06:00+00:00,BATCH-745584
PO_2026,RZP-NOISY-570405,50930,1018,0,0,49912,INR,2026-03-08T01:34:00+00:00,NOISE-570405
PO_2122,RZP-BATCH-769975,276750,5533,0,0,271217,INR,2026-03-13T23:19:00+00:00,BATCH-CONSOL-769975
PO_2170,RZP-BATCH-143015,234230,4682,0,0,229548,INR,2026-03-20T16:57:00+00:00,BATCH-CONSOL-143015
PO_2203,RZP-SPLIT-183958,112450,2249,0,0,110201,INR,2026-03-11T07:06:00+00:00,SPLIT-183958
PO_2349,RZP-BATCH-857524,224410,4487,0,0,219923,INR,2026-03-08T10:22:00+00:00,BATCH-CONSOL-857524
PO_2206,RZP-REV-919264,148580,2971,22287,7429,115893,INR,2026-03-06T22:43:00+00:00,REV-919264
PO_2351,RZP-PO-856211,204090,0,0,0,204090,INR,2026-03-19T15:38:00+00:00,BATCH-856211
PO_2317,RZP-PO-459743,217320,5128,0,0,212192,INR,2026-03-04T16:54:00+00:00,BATCH-459743
PO_2074,RZP-PO-113266,142640,3366,0,0,139274,INR,2026-03-19T00:21:00+00:00,BATCH-113266
PO_2207,RZP-PO-501451,190870,0,0,0,190870,INR,2026-03-21T23:23:00+00:00,BATCH-501451
PO_2142,RZP-SPLIT-713799,184680,3693,0,0,180987,INR,2026-03-10T16:40:00+00:00,SPLIT-713799
PO_2089,RZP-DELAY-564226,102430,0,0,0,102430,INR,2026-03-18T02:58:00+00:00,DELAY-564226
PO_2020,RZP-DELAY-781446,127360,0,0,0,127360,INR,2026-03-15T00:42:00+00:00,DELAY-781446
PO_2243,AMBIG-PO-968170,181480,0,0,0,181480,INR,2026-03-16T23:12:00+00:00,
PO_2312,RZP-PO-742439,19510,0,0,0,19510,INR,2026-03-13T10:41:00+00:00,BATCH-742439
PO_2293,RZP-PO-517643,30210,0,0,0,30210,INR,2026-03-06T18:52:00+00:00,BATCH-517643
PO_2249,RZP-BATCH-948102,352720,7053,0,0,345667,INR,2026-03-16T10:12:00+00:00,BATCH-CONSOL-948102
PO_2336,RZP-ERR-835499,48480,0,0,0,48480,INR,2026-03-10T11:08:00+00:00,ERR-835499
PO_2197,RZP-PO-970720,229350,0,0,0,229350,INR,2026-03-12T21:11:00+00:00,BATCH-970720
PO_2136,RZP-PO-344316,112660,0,0,0,112660,INR,2026-03-19T21:52:00+00:00,BATCH-344316
PO_2211,RZP-MAL-676713,182650,500,0,0,182650,INR,2026-03-13T13:04:00+00:00,MAL-676713
PO_2177,RZP-REV-633188,123560,2471,18534,6178,96377,INR,2026-03-23T00:27:00+00:00,REV-633188
PO_2275,RZP-PO-571635,126590,0,0,0,126590,INR,2026-03-21T15:59:00+00:00,BATCH-571635
PO_2147,RZP-PO-688866,189050,0,0,0,189050,INR,2026-03-18T22:37:00+00:00,BATCH-688866
PO_2364,RZP-PO-999138,16580,0,0,0,16580,INR,2026-03-06T09:59:00+00:00,BATCH-999138
PO_2289,RZP-PO-692447,84690,0,0,0,84690,INR,2026-03-13T21:29:00+00:00,BATCH-692447
PO_2055,RZP-NOISY-397571,173900,3478,0,0,170422,INR,2026-03-07T16:05:00+00:00,NOISE-397571
PO_2052,RZP-NOISY-497562,226940,4538,0,0,222402,INR,2026-03-08T08:42:00+00:00,NOISE-497562
PO_2299,RZP-PO-898329,93390,2204,0,0,91186,INR,2026-03-11T06:23:00+00:00,BATCH-898329
PO_2302,RZP-PO-646417,60560,1429,0,0,59131,INR,2026-03-19T08:36:00+00:00,BATCH-646417
PO_2291,RZP-BATCH-986392,292900,5857,0,0,287043,INR,2026-03-07T09:31:00+00:00,BATCH-CONSOL-986392
PO_2076,RZP-PO-866536,199140,0,0,0,199140,INR,2026-03-16T08:52:00+00:00,BATCH-866536
PO_2077,RZP-DUP-587282,191720,0,0,0,191720,INR,2026-03-15T22:48:00+00:00,DUP-587282
