bank_entry_id,bank_reference,narration,credit_amount_minor,debit_amount_minor,currency,value_date,settlement_timestamp
BNK_3175,CMS/SBIN/RZP-PO-799539,NEFT/RZP-PO-799539/SETTL/FLIP,103557,0,INR,2026-03-20,2026-03-20T10:33:00+00:00
BNK_3323,UPI/3584**/HDFC,UPI/CR/3584**/MYNTPAY/0039482710/RZPNOISY358421,233897,0,INR,2026-03-21,2026-03-21T08:51:00+00:00
BNK_3032,CMS/UTIB/RZP-PO-947272,NEFT/RZP-PO-947272/SETTL/UBER,180957,0,INR,2026-03-08,2026-03-08T20:28:00+00:00
BNK_3151,CMS/ICIC/RZP-PO-282973,CMS/RZP-PO-282973/SWIG,41020,0,INR,2026-03-19,2026-03-19T17:51:00+00:00
BNK_3310,CMS/HDFC/RZP-PO-630299,CMS/RZP-PO-630299/ZOMA,154420,0,INR,2026-03-05,2026-03-05T23:13:00+00:00
BNK_3190,CMS/UTIB/RZP-PO-266457,CMS/RZP-PO-266457/TATA,124240,0,INR,2026-03-18,2026-03-18T19:39:00+00:00
BNK_3373,CMS/HDFC/RZP-PO-956800,CMS/RZP-PO-956800/TATA,44510,0,INR,2026-03-03,2026-03-03T10:21:00+00:00
BNK_3183,NEFT/ICIC/RZP-DELAY-891093,NEFT/RZP-DELAY-891093/FLIP,189720,0,INR,2026-03-27,2026-03-27T05:29:00+00:00
BNK_3087,RTGS/YESB/RZP-BATCH-614663,RTGS/RZP-BATCH-614663/MERCHANT-SETTLE,118041,0,INR,2026-03-18,2026-03-18T00:45:00+00:00
BNK_3179,CMS/HDFC/RZP-PO-748151,NEFT/RZP-PO-748151/SETTL/MYNT,152085,0,INR,2026-03-12,2026-03-12T08:51:00+00:00
BNK_3118,NEFT/UTIB/RZP-SPLIT-386706/PART2,NEFT/RZP-SPLIT-386706/PART2/SWIG,69159,0,INR,2026-03-11,2026-03-11T19:45:00+00:00
BNK_3056,UPI/4462**/SBIN,UPI/CR/4462**/ZOMAPAY/0039482710/RZPNOISY446239,205007,0,INR,2026-03-15,2026-03-15T01:42:00+00:00
BNK_3101,UPI/3074**/YESB,UPI/CR/3074**/UBERPAY/0039482710/RZPNOISY307428,141414,0,INR,2026-03-20,2026-03-20T20:51:00+00:00
BNK_3299,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 240606,132270,0,INR,2026-03-15,2026-03-15T14:33:00+00:00
BNK_3285,CMS/UTIB/RZP-PO-851742,CMS/RZP-PO-851742/RELI,196080,0,INR,2026-03-06,2026-03-06T01:13:00+00:00
BNK_3051,CMS/UTIB/RZP-PO-925622,CMS/RZP-PO-925622/BLNK,234790,0,INR,2026-03-09,2026-03-09T05:10:00+00:00
BNK_3157,NEFT/ICIC/RZP-SPLIT-713799/PART2,NEFT/RZP-SPLIT-713799/PART2/FLIP,90494,0,INR,2026-03-10,2026-03-10T22:40:00+00:00
BNK_3066,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 768636,95860,0,INR,2026-03-10,2026-03-10T04:53:00+00:00
BNK_3300,CMS/SBIN/RZP-PO-571635,CMS/RZP-PO-571635/ZOMA,126590,0,INR,2026-03-22,2026-03-22T00:59:00+00:00
BNK_3105,NEFT/YESB/RZP-SPLIT-127121/PART1,NEFT/RZP-SPLIT-127121/PART1/MYNT,17111,0,INR,2026-03-12,2026-03-12T18:16:00+00:00
BNK_3362,RTGS/SBIN/RZP-BATCH-439375,RTGS/RZP-BATCH-439375/MERCHANT-SETTLE,347598,0,INR,2026-03-22,2026-03-22T03:10:00+00:00
BNK_3261,RTGS/KKBK/RZP-BATCH-581992,RTGS/RZP-BATCH-581992/MERCHANT-SETTLE,292934,0,INR,2026-03-15,2026-03-15T06:11:00+00:00
BNK_3036,CMS/ICIC/RZP-PO-668532,CMS/RZP-PO-668532/UBER,24970,0,INR,2026-03-03,2026-03-03T16:47:00+00:00
BNK_3127,CMS/UTIB/RZP-DUP-896290,CMS/RZP-DUP-896290/RELI,164890,0,INR,2026-03-12,2026-03-12T14:45:00+00:00
BNK_3043,CMS/KKBK/RZP-PO-785743,NEFT/RZP-PO-785743/SETTL/TATA,174112,0,INR,2026-03-11,2026-03-11T20:51:00+00:00
BNK_3012,CMS/SBIN/RZP-PO-330283,CMS/RZP-PO-330283/MYNT,229330,0,INR,2026-03-22,2026-03-22T20:35:00+00:00
BNK_3278,NEFT/HDFC/RZP-SPLIT-267475/PART1,NEFT/RZP-SPLIT-267475/PART1/ZOMA,67542,0,INR,2026-03-05,2026-03-05T13:19:00+00:00
BNK_3180,CMS/ICIC/RZP-PO-649414,NEFT/RZP-PO-649414/SETTL/FLIP,30044,0,INR,2026-03-16,2026-03-16T01:25:00+00:00
BNK_3096,CMS/SBIN/RZP-PO-685181,CMS/RZP-PO-685181/NYKA,141370,0,INR,2026-03-04,2026-03-04T23:07:00+00:00
BNK_3293,CMS/KKBK/RZP-PO-804667,CMS/RZP-PO-804667/FLIP,235450,0,INR,2026-03-03,2026-03-03T06:38:00+00:00
BNK_3240,NEFT/KKBK/RZP-SPLIT-276827/PART1,NEFT/RZP-SPLIT-276827/PART1/NYKA,97471,0,INR,2026-03-04,2026-03-04T15:41:00+00:00
BNK_3075,CMS/ICIC/RZP-PO-783414,CMS/RZP-PO-783414/BLNK,18190,0,INR,2026-03-21,2026-03-21T17:49:00+00:00
BNK_3163,CMS/YESB/RZP-PO-401601,CMS/RZP-PO-401601/BLNK,201740,0,INR,2026-03-16,2026-03-16T01:03:00+00:00
BNK_3091,NEFT/KKBK/RZP-SPLIT-303547/PART1,NEFT/RZP-SPLIT-303547/PART1/RELI,50014,0,INR,2026-03-11,2026-03-11T02:53:00+00:00
BNK_3224,NEFT/KKBK/RZP-SPLIT-183958/PART2,NEFT/RZP-SPLIT-183958/PART2/SWIG,55101,0,INR,2026-03-11,2026-03-11T13:06:00+00:00
BNK_3239,CMS/SBIN/RZP-PO-765905,NEFT/RZP-PO-765905/SETTL/RELI,181113,0,INR,2026-03-04,2026-03-04T09:12:00+00:00
BNK_3364,CMS/ICIC/RZP-PO-705474,CMS/RZP-PO-705474/BLNK,212220,0,INR,2026-03-14,2026-03-14T21:09:00+00:00
BNK_3209,CMS/ICIC/RZP-REV-970068,CMS/RZP-REV-970068/ADJUSTED/BLNK,124653,0,INR,2026-03-06,2026-03-06T10:18:00+00:00
BNK_3304,CMS/ICIC/RZP-PO-515898,CMS/RZP-PO-515898/TATA,83420,0,INR,2026-03-22,2026-03-22T08:13:00+00:00
BNK_3025,NEFT/YESB/RZP-DELAY-781446,NEFT/RZP-DELAY-781446/ZOMA,127360,0,INR,2026-03-16,2026-03-16T02:42:00+00:00
BNK_3030,CMS/YESB/RZP-PO-777568,NEFT/RZP-PO-777568/SETTL/TATA,36362,0,INR,2026-03-03,2026-03-03T19:41:00+00:00
BNK_3116,CMS/HDFC/RZP-PO-335615,CMS/RZP-PO-335615/RELI,42170,0,INR,2026-03-19,2026-03-19T16:05:00+00:00
BNK_3273,RTGS/KKBK/RZP-BATCH-948102,RTGS/RZP-BATCH-948102/MERCHANT-SETTLE,345667,0,INR,2026-03-16,2026-03-16T12:12:00+00:00
BNK_3223,NEFT/KKBK/RZP-SPLIT-183958/PART1,NEFT/RZP-SPLIT-183958/PART1/SWIG,55100,0,INR,2026-03-11,2026-03-11T09:06:00+00:00
BNK_3333,CMS/SBIN/RZP-ERR-924040,CMS/RZP-ERR-924040/ZOMA,134250,0,INR,2026-03-14,2026-03-14T02:52:00+00:00
BNK_3309,RTGS/ICIC/RZP-BATCH-612036,RTGS/RZP-BATCH-612036/MERCHANT-SETTLE,165740,0,INR,2026-03-08,2026-03-08T00:34:00+00:00
BNK_3122,RTGS/UTIB/RZP-BATCH-448588,RTGS/RZP-BATCH-448588/MERCHANT-SETTLE,428281,0,INR,2026-03-20,2026-03-20T05:22:00+00:00
BNK_3154,RTGS/UTIB/RZP-BATCH-145471,RTGS/RZP-BATCH-145471/MERCHANT-SETTLE,309279,0,INR,2026-03-19,2026-03-19T04:39:00+00:00
BNK_3321,CMS/HDFC/RZP-PO-743684,CMS/RZP-PO-743684/ZOMA,200160,0,INR,2026-03-13,2026-03-13T00:49:00+00:00
BNK_3197,CMS/ICIC/RZP-PO-609892,CMS/RZP-PO-609892/UBER,67910,0,INR,2026-03-08,2026-03-08T07:49:00+00:00
BNK_3229,CMS/SBIN/RZP-PO-180620,CMS/RZP-PO-180620/TATA,193060,0,INR,2026-03-13,2026-03-13T14:48:00+00:00
BNK_3272,CMS/KKBK/RZP-PO-576419,CMS/RZP-PO-576419/NYKA,215140,0,INR,2026-03-05,2026-03-05T23:18:00+00:00
BNK_3306,CMS/UTIB/RZP-PO-898625,NEFT/RZP-PO-898625/SETTL/TATA,107336,0,INR,2026-03-06,2026-03-06T01:30:00+00:00
BNK_3217,CMS/KKBK/RZP-PO-970720,CMS/RZP-PO-970720/BLNK,229350,0,INR,2026-03-13,2026-03-13T09:11:00+00:00
BNK_3298,CMS/UTIB/RZP-PO-999197,CMS/RZP-PO-999197/RELI,236850,0,INR,2026-03-09,2026-03-09T06:19:00+00:00
BNK_3379,CMS/ICIC/RZP-PO-297810,CMS/RZP-PO-297810/UBER,133360,0,INR,2026-03-19,2026-03-19T02:32:00+00:00
BNK_3014,CMS/UTIB/RZP-PO-377746,CMS/RZP-PO-377746/TATA,50750,0,INR,2026-03-22,2026-03-22T20:09:00+00:00
BNK_3349,NEFT/SBIN/RZP-SPLIT-222629/PART1,NEFT/RZP-SPLIT-222629/PART1/SWIG,31840,0,INR,2026-03-05,2026-03-05T06:19:00+00:00
BNK_3325,CMS/HDFC/RZP-PO-898329,NEFT/RZP-PO-898329/SETTL/FLIP,91186,0,INR,2026-03-11,2026-03-11T10:23:00+00:00
BNK_3334,CMS/ICIC/RZP-PO-814827,NEFT/RZP-PO-814827/SETTL/NYKA,180879,0,INR,2026-03-20,2026-03-20T15:11:00+00:00
BNK_3117,NEFT/UTIB/RZP-SPLIT-386706/PART1,NEFT/RZP-SPLIT-386706/PART1/SWIG,69159,0,INR,2026-03-11,2026-03-11T15:45:00+00:00
BNK_3172,NEFT/ICIC/RZP-SPLIT-806707/PART1,NEFT/RZP-SPLIT-806707/PART1/AMZN,15548,0,INR,2026-03-07,2026-03-07T18:03:00+00:00
BNK_3282,NEFT/ICIC/RZP-SPLIT-884056/PART2,NEFT/RZP-SPLIT-884056/PART2/ZOMA,99706,0,INR,2026-03-17,2026-03-17T07:29:00+00:00
BNK_3053,CMS/UTIB/RZP-PO-172792,CMS/RZP-PO-172792/ZOMA,96460,0,INR,2026-03-12,2026-03-12T17:55:00+00:00
BNK_3144,NEFT/YESB/RZP-SPLIT-222343/PART1,NEFT/RZP-SPLIT-222343/PART1/TATA,24892,0,INR,2026-03-11,2026-03-11T19:26:00+00:00
BNK_3131,CMS/KKBK/RZP-PO-931016,NEFT/RZP-PO-931016/SETTL/ZOMA,62490,0,INR,2026-03-15,2026-03-15T16:43:00+00:00
BNK_3257,UPI/8562**/UTIB,UPI/CR/8562**/NYKAPAY/0039482710/RZPNOISY856215,203909,0,INR,2026-03-07,2026-03-07T15:40:00+00:00
BNK_3078,UPI/8241**/UTIB,UPI/CR/8241**/MYNTPAY/0039482710/RZPNOISY824161,206320,0,INR,2026-03-08,2026-03-08T01:37:00+00:00
BNK_3164,CMS/ICIC/RZP-PO-335137,CMS/RZP-PO-335137/RELI,40460,0,INR,2026-03-07,2026-03-07T04:30:00+00:00
BNK_3159,CMS/YESB/RZP-PO-325468,NEFT/RZP-PO-325468/SETTL/FLIP,142477,0,INR,2026-03-23,2026-03-23T01:46:00+00:00
BNK_3155,UPI/1847**/YESB,UPI/CR/1847**/TATAPAY/0039482710/RZPNOISY184714,108330,0,INR,2026-03-16,2026-03-16T01:57:00+00:00
BNK_3203,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 906814,97330,0,INR,2026-03-20,2026-03-20T11:29:00+00:00
BNK_3295,CMS/ICIC/RZP-PO-726962,CMS/RZP-PO-726962/UBER,225370,0,INR,2026-03-20,2026-03-20T11:36:00+00:00
BNK_3212,CMS/HDFC/RZP-PO-932463,CMS/RZP-PO-932463/FLIP,209080,0,INR,2026-03-09,2026-03-09T16:40:00+00:00
BNK_3001,NEFT/YESB/RZP-SPLIT-246316/PART1,NEFT/RZP-SPLIT-246316/PART1/AMZN,120697,0,INR,2026-03-10,2026-03-10T06:14:00+00:00
BNK_3141,CMS/SBIN/RZP-ERR-377304,CMS/RZP-ERR-377304/RELI,181320,0,INR,2026-03-04,2026-03-04T06:00:00+00:00
BNK_3287,RTGS/UTIB/RZP-BATCH-515182,RTGS/RZP-BATCH-515182/MERCHANT-SETTLE,52587,0,INR,2026-03-13,2026-03-13T03:01:00+00:00
BNK_3010,NEFT/ICIC/RZP-SPLIT-802729/PART2,NEFT/RZP-SPLIT-802729/PART2/BLNK,45316,0,INR,2026-03-13,2026-03-13T14:13:00+00:00
BNK_3106,NEFT/YESB/RZP-SPLIT-127121/PART2,NEFT/RZP-SPLIT-127121/PART2/MYNT,17111,0,INR,2026-03-12,2026-03-12T22:16:00+00:00
BNK_3382,NEFT/SBIN/RZP-SPLIT-163406/PART1,NEFT/RZP-SPLIT-163406/PART1/AMZN,66346,0,INR,2026-03-08,2026-03-08T00:59:00+00:00
BNK_3027,RTGS/ICIC/RZP-BATCH-761759,RTGS/RZP-BATCH-761759/MERCHANT-SETTLE,22286,0,INR,2026-03-02,2026-03-02T06:45:00+00:00
BNK_3337,CMS/YESB/RZP-PO-742439,CMS/RZP-PO-742439/ZOMA,19510,0,INR,2026-03-13,2026-03-13T21:41:00+00:00
BNK_3168,NEFT/SBIN/RZP-DELAY-250210,NEFT/RZP-DELAY-250210/BLNK,190570,0,INR,2026-03-06,2026-03-06T19:55:00+00:00
BNK_3327,CMS/KKBK/RZP-PO-503951,NEFT/RZP-PO-503951/SETTL/FLIP,8827,0,INR,2026-03-21,2026-03-21T16:55:00+00:00
BNK_3380,CMS/UTIB/RZP-PO-623850,CMS/RZP-PO-623850/ZOMA,214080,0,INR,2026-03-14,2026-03-14T11:15:00+00:00
BNK_3313,CMS/KKBK/RZP-PO-117975,NEFT/RZP-PO-117975/SETTL/AMZN,165559,0,INR,2026-03-10,2026-03-10T23:18:00+00:00
BNK_3276,CMS/UTIB/RZP-PO-373453,CMS/RZP-PO-373453/SWIG,130680,0,INR,2026-03-12,2026-03-12T09:00:00+00:00
BNK_3263,NEFT/ICIC/RZP-SPLIT-335790/PART2,NEFT/RZP-SPLIT-335790/PART2/ZOMA,50235,0,INR,2026-03-10,2026-03-10T20:19:00+00:00
BNK_3283,CMS/UTIB/RZP-PO-329021,NEFT/RZP-PO-329021/SETTL/RELI,84049,0,INR,2026-03-20,2026-03-20T08:52:00+00:00
BNK_3220,CMS/YESB/RZP-DUP-938171,CMS/RZP-DUP-938171/AMZN,125590,0,INR,2026-03-12,2026-03-12T02:07:00+00:00
BNK_3023,CMS/KKBK/RZP-PO-609597,CMS/RZP-PO-609597/ZOMA,27670,0,INR,2026-03-04,2026-03-04T09:46:00+00:00
BNK_3230,CMS/YESB/RZP-PO-127172,NEFT/RZP-PO-127172/SETTL/BLNK,240253,0,INR,2026-03-10,2026-03-10T10:07:00+00:00
BNK_3228,CMS/ICIC/RZP-PO-501451,CMS/RZP-PO-501451/FLIP,190870,0,INR,2026-03-22,2026-03-22T09:23:00+00:00
BNK_3236,CMS/KKBK/RZP-PO-773540,NEFT/RZP-PO-773540/SETTL/MYNT,28609,0,INR,2026-03-04,2026-03-04T16:20:00+00:00
BNK_3041,UPI/7768**/SBIN,UPI/CR/7768**/ZOMAPAY/0039482710/RZPNOISY776856,101234,0,INR,2026-03-14,2026-03-14T03:42:00+00:00
BNK_3394,CMS/KKBK/RZP-PO-806033,CMS/RZP-PO-806033/FLIP,22250,0,INR,2026-03-12,2026-03-12T23:32:00+00:00
BNK_3207,CMS/HDFC/RZP-PO-466566,CMS/RZP-PO-466566/MYNT,13730,0,INR,2026-03-09,2026-03-09T15:56:00+00:00
BNK_3194,NEFT/SBIN/RZP-SPLIT-930117/PART1,NEFT/RZP-SPLIT-930117/PART1/FLIP,55189,0,INR,2026-03-19,2026-03-19T11:41:00+00:00
BNK_3289,CMS/YESB/RZP-PO-501058,CMS/RZP-PO-501058/SWIG,151970,0,INR,2026-03-22,2026-03-22T19:23:00+00:00
BNK_3260,NEFT/YESB/RZP-DELAY-643878,NEFT/RZP-DELAY-643878/TATA,72940,0,INR,2026-03-08,2026-03-08T12:08:00+00:00
BNK_3348,CMS/UTIB/RZP-PO-806309,CMS/RZP-PO-806309/BLNK,236330,0,INR,2026-03-21,2026-03-21T11:52:00+00:00
BNK_3143,UPI/7397**/HDFC,UPI/CR/7397**/TATAPAY/0039482710/RZPNOISY739717,75980,0,INR,2026-03-21,2026-03-21T16:20:00+00:00
BNK_3370,CMS/HDFC/RZP-PO-861253,NEFT/RZP-PO-861253/SETTL/SWIG,228664,0,INR,2026-03-15,2026-03-15T00:19:00+00:00
BNK_3124,CMS/UTIB/RZP-PO-718849,NEFT/RZP-PO-718849/SETTL/SWIG,111095,0,INR,2026-03-03,2026-03-03T05:32:00+00:00
BNK_3165,CMS/KKBK/RZP-PO-688215,NEFT/RZP-PO-688215/SETTL/UBER,203795,0,INR,2026-03-10,2026-03-10T09:54:00+00:00
BNK_3252,NEFT/KKBK/RZP-DELAY-731728,NEFT/RZP-DELAY-731728/BLNK,171820,0,INR,2026-03-17,2026-03-17T18:12:00+00:00
BNK_3357,RTGS/KKBK/RZP-BATCH-669488,RTGS/RZP-BATCH-669488/MERCHANT-SETTLE,292580,0,INR,2026-03-06,2026-03-06T10:49:00+00:00
BNK_3085,NEFT/SBIN/RZP-SPLIT-440802/PART2,NEFT/RZP-SPLIT-440802/PART2/MYNT,31645,0,INR,2026-03-02,2026-03-02T18:54:00+00:00
BNK_3254,CMS/ICIC/RZP-PO-270395,CMS/RZP-PO-270395/RELI,133760,0,INR,2026-03-13,2026-03-13T13:20:00+00:00
BNK_3241,NEFT/KKBK/RZP-SPLIT-276827/PART2,NEFT/RZP-SPLIT-276827/PART2/NYKA,97471,0,INR,2026-03-04,2026-03-04T19:41:00+00:00
BNK_3259,CMS/SBIN/RZP-PO-824042,CMS/RZP-PO-824042/TATA,71810,0,INR,2026-03-15,2026-03-15T13:26:00+00:00
BNK_3081,CMS/YESB/RZP-PO-556641,NEFT/RZP-PO-556641/SETTL/BLNK,61231,0,INR,2026-03-17,2026-03-17T15:09:00+00:00
BNK_3006,NEFT/YESB/RZP-SPLIT-496922/PART1,NEFT/RZP-SPLIT-496922/PART1/AMZN,15102,0,INR,2026-03-16,2026-03-16T16:07:00+00:00
BNK_3028,CMS/ICIC/RZP-PO-698782,CMS/RZP-PO-698782/TATA,193810,0,INR,2026-03-19,2026-03-19T10:46:00+00:00
BNK_3360,NEFT/KKBK/RZP-SPLIT-316995/PART1,NEFT/RZP-SPLIT-316995/PART1/SWIG,11980,0,INR,2026-03-06,2026-03-06T05:52:00+00:00
BNK_3354,CMS/YESB/RZP-ERR-615611,CMS/RZP-ERR-615611/RELI,141690,0,INR,2026-03-17,2026-03-17T07:43:00+00:00
BNK_3178,RTGS/HDFC/RZP-BATCH-557409,RTGS/RZP-BATCH-557409/MERCHANT-SETTLE,331742,0,INR,2026-03-15,2026-03-15T06:02:00+00:00
BNK_3371,NEFT/HDFC/RZP-SPLIT-239145/PART1,NEFT/RZP-SPLIT-239145/PART1/FLIP,97770,0,INR,2026-03-08,2026-03-08T14:04:00+00:00
BNK_3128,CMS/KKBK/RZP-DUP-817644,CMS/RZP-DUP-817644/AMZN,99160,0,INR,2026-03-04,2026-03-04T01:40:00+00:00
BNK_3222,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 182760,146100,0,INR,2026-03-04,2026-03-04T20:27:00+00:00
BNK_3339,CMS/KKBK/RZP-PO-331768,CMS/RZP-PO-331768/RELI,151070,0,INR,2026-03-21,2026-03-21T03:36:00+00:00
BNK_3383,NEFT/SBIN/RZP-SPLIT-163406/PART2,NEFT/RZP-SPLIT-163406/PART2/AMZN,66346,0,INR,2026-03-08,2026-03-08T04:59:00+00:00
BNK_3266,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 968170,181480,0,INR,2026-03-17,2026-03-17T03:12:00+00:00
BNK_3174,CMS/UTIB/RZP-PO-386436,CMS/RZP-PO-386436/MYNT,75630,0,INR,2026-03-21,2026-03-21T19:26:00+00:00
BNK_3115,CMS/UTIB/RZP-PO-760626,CMS/RZP-PO-760626/UBER,204510,0,INR,2026-03-17,2026-03-17T09:01:00+00:00
BNK_3269,RTGS/HDFC/RZP-BATCH-784607,RTGS/RZP-BATCH-784607/MERCHANT-SETTLE,196109,0,INR,2026-03-20,2026-03-20T01:26:00+00:00
BNK_3367,CMS/SBIN/RZP-PO-693643,CMS/RZP-PO-693643/UBER,164030,0,INR,2026-03-20,2026-03-20T02:08:00+00:00
BNK_3342,CMS/HDFC/RZP-PO-459743,NEFT/RZP-PO-459743/SETTL/UBER,212192,0,INR,2026-03-05,2026-03-05T04:54:00+00:00
BNK_3134,NEFT/SBIN/RZP-SPLIT-401603/PART2,NEFT/RZP-SPLIT-401603/PART2/TATA,111245,0,INR,2026-03-02,2026-03-02T17:57:00+00:00
BNK_3033,NEFT/HDFC/RZP-SPLIT-526156/PART1,NEFT/RZP-SPLIT-526156/PART1/RELI,80424,0,INR,2026-03-04,2026-03-04T06:10:00+00:00
BNK_3338,UPI/2033**/SBIN,UPI/CR/2033**/MYNTPAY/0039482710/RZPNOISY203396,87985,0,INR,2026-03-15,2026-03-15T02:00:00+00:00
BNK_3226,RTGS/HDFC/RZP-BATCH-387892,RTGS/RZP-BATCH-387892/MERCHANT-SETTLE,178860,0,INR,2026-03-14,2026-03-14T04:27:00+00:00
BNK_3211,CMS/ICIC/RZP-PO-653408,CMS/RZP-PO-653408/ZOMA,143690,0,INR,2026-03-19,2026-03-19T18:38:00+00:00
BNK_3315,CMS/HDFC/RZP-PO-692447,CMS/RZP-PO-692447/MYNT,84690,0,INR,2026-03-14,2026-03-14T01:29:00+00:00
BNK_3250,CMS/UTIB/RZP-DUP-153642,CMS/RZP-DUP-153642/BLNK,191860,0,INR,2026-03-12,2026-03-12T19:25:00+00:00
BNK_3308,RTGS/SBIN/RZP-BATCH-341192,RTGS/RZP-BATCH-341192/MERCHANT-SETTLE,373782,0,INR,2026-03-06,2026-03-06T19:21:00+00:00
BNK_3067,NEFT/UTIB/RZP-DELAY-561239,NEFT/RZP-DELAY-561239/RELI,30380,0,INR,2026-03-26,2026-03-26T21:17:00+00:00
BNK_3015,RTGS/YESB/RZP-BATCH-711878,RTGS/RZP-BATCH-711878/MERCHANT-SETTLE,231604,0,INR,2026-03-20,2026-03-20T20:57:00+00:00
BNK_3335,CMS/ICIC/RZP-PO-849979,CMS/RZP-PO-849979/UBER,143650,0,INR,2026-03-10,2026-03-10T22:09:00+00:00
BNK_3195,NEFT/SBIN/RZP-SPLIT-930117/PART2,NEFT/RZP-SPLIT-930117/PART2/FLIP,55189,0,INR,2026-03-19,2026-03-19T15:41:00+00:00
BNK_3093,CMS/SBIN/RZP-PO-232731,CMS/RZP-PO-232731/SWIG,94880,0,INR,2026-03-02,2026-03-02T11:34:00+00:00
BNK_3331,CMS/ICIC/RZP-PO-448354,CMS/RZP-PO-448354/FLIP,208220,0,INR,2026-03-11,2026-03-11T05:25:00+00:00
BNK_3292,RTGS/ICIC/RZP-BATCH-389039,RTGS/RZP-BATCH-389039/MERCHANT-SETTLE,350146,0,INR,2026-03-17,2026-03-17T13:09:00+00:00
BNK_3248,CMS/UTIB/RZP-PO-423528,CMS/RZP-PO-423528/SWIG,167970,0,INR,2026-03-18,2026-03-18T03:31:00+00:00
BNK_3303,CMS/SBIN/RZP-DUP-299254,CMS/RZP-DUP-299254/BLNK,247960,0,INR,2026-03-02,2026-03-02T00:59:00+00:00
BNK_3214,CMS/HDFC/RZP-PO-698384,CMS/RZP-PO-698384/MYNT,141500,0,INR,2026-03-21,2026-03-21T14:15:00+00:00
BNK_3396,CMS/UTIB/RZP-PO-405759,NEFT/RZP-PO-405759/SETTL/RELI,185263,0,INR,2026-03-02,2026-03-02T20:12:00+00:00
BNK_3082,CMS/UTIB/RZP-PO-866536,CMS/RZP-PO-866536/RELI,199140,0,INR,2026-03-16,2026-03-16T14:52:00+00:00
BNK_3031,UPI/5704**/ICIC,UPI/CR/5704**/FLIPPAY/0039482710/RZPNOISY570405,49912,0,INR,2026-03-08,2026-03-08T05:34:00+00:00
BNK_3068,UPI/6663**/SBIN,UPI/CR/6663**/ZOMAPAY/0039482710/RZPNOISY666390,30772,0,INR,2026-03-12,2026-03-12T09:57:00+00:00
BNK_3058,UPI/4975**/ICIC,UPI/CR/4975**/RELIPAY/0039482710/RZPNOISY497562,222402,0,INR,2026-03-08,2026-03-08T12:42:00+00:00
BNK_3086,RTGS/SBIN/RZP-BATCH-725113,RTGS/RZP-BATCH-725113/MERCHANT-SETTLE,79871,0,INR,2026-03-13,2026-03-13T07:56:00+00:00
BNK_3216,RTGS/UTIB/RZP-BATCH-491435,RTGS/RZP-BATCH-491435/MERCHANT-SETTLE,343002,0,INR,2026-03-04,2026-03-04T00:24:00+00:00
BNK_3245,RTGS/UTIB/RZP-BATCH-411882,RTGS/RZP-BATCH-411882/MERCHANT-SETTLE,86074,0,INR,2026-03-11,2026-03-11T01:25:00+00:00
BNK_3198,CMS/HDFC/RZP-PO-874524,CMS/RZP-PO-874524/UBER,177530,0,INR,2026-03-18,2026-03-18T16:53:00+00:00
BNK_3140,RTGS/ICIC/RZP-BATCH-409478,RTGS/RZP-BATCH-409478/MERCHANT-SETTLE,244717,0,INR,2026-03-10,2026-03-10T23:51:00+00:00
BNK_3352,CMS/YESB/RZP-PO-274971,CMS/RZP-PO-274971/RELI,165440,0,INR,2026-03-22,2026-03-22T04:35:00+00:00
BNK_3205,CMS/HDFC/RZP-PO-489244,CMS/RZP-PO-489244/UBER,186710,0,INR,2026-03-22,2026-03-22T17:55:00+00:00
BNK_3206,CMS/SBIN/RZP-REV-571145,CMS/RZP-REV-571145/ADJUSTED/FLIP,135105,0,INR,2026-03-04,2026-03-04T14:17:00+00:00
BNK_3390,CMS/ICIC/RZP-PO-910894,CMS/RZP-PO-910894/NYKA,38710,0,INR,2026-03-13,2026-03-13T21:16:00+00:00
BNK_3094,RTGS/YESB/RZP-BATCH-112861,RTGS/RZP-BATCH-112861/MERCHANT-SETTLE,148628,0,INR,2026-03-18,2026-03-18T00:55:00+00:00
BNK_3176,CMS/HDFC/RZP-PO-321494,NEFT/RZP-PO-321494/SETTL/NYKA,48781,0,INR,2026-03-02,2026-03-02T09:19:00+00:00
BNK_3191,CMS/YESB/RZP-PO-761532,NEFT/RZP-PO-761532/SETTL/BLNK,211977,0,INR,2026-03-21,2026-03-21T03:50:00+00:00
BNK_3048,NEFT/YESB/RZP-DELAY-217308,NEFT/RZP-DELAY-217308/RELI,29650,0,INR,2026-03-20,2026-03-20T07:00:00+00:00
BNK_3138,CMS/YESB/RZP-PO-141337,CMS/RZP-PO-141337/SWIG,106230,0,INR,2026-03-05,2026-03-05T22:41:00+00:00
BNK_3319,CMS/KKBK/RZP-PO-517643,CMS/RZP-PO-517643/ZOMA,30210,0,INR,2026-03-06,2026-03-06T21:52:00+00:00
BNK_3225,UPI/2747**/UTIB,UPI/CR/2747**/UBERPAY/0039482710/RZPNOISY274739,226400,0,INR,2026-03-21,2026-03-21T21:27:00+00:00
