payout_id,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_2059,RZP-BATCH-237909,157220,3144,0,0,154076,INR,2026-03-03T19:03:00+00:00,BATCH-CONSOL-237909
PO_2018,RZP-PO-151241,226610,5347,0,0,221263,INR,2026-03-12T01:53:00+00:00,BATCH-151241
PO_2200,RZP-DUP-668054,51140,0,0,0,51140,INR,2026-03-22T08:57:00+00:00,DUP-668054
PO_2166,RZP-NOISY-967837,246550,4931,0,0,241619,INR,2026-03-10T04:50:00+00:00,NOISE-967837
PO_2360,RZP-BATCH-556524,330980,6618,0,0,324362,INR,2026-03-22T15:04:00+00:00,BATCH-CONSOL-556524
PO_2022,RZP-ORPHAN-453403,224350,0,0,0,224350,INR,2026-03-20T04:11:00+00:00,ORPHAN-453403
PO_2223,RZP-DELAY-925272,211810,0,0,0,211810,INR,2026-03-19T20:14:00+00:00,DELAY-925272
PO_2264,RZP-PO-748305,80800,0,0,0,80800,INR,2026-03-12T04:00:00+00:00,BATCH-748305
PO_2237,RZP-PO-231031,19100,450,0,0,18650,INR,2026-03-15T21:03:00+00:00,BATCH-231031
PO_2255,RZP-PO-693911,6000,0,0,0,6000,INR,2026-03-02T07:25:00+00:00,BATCH-693911
PO_2286,RZP-PO-830551,121200,0,0,0,121200,INR,2026-03-21T01:47:00+00:00,BATCH-830551
PO_2374,RZP-PO-220145,65630,1548,0,0,64082,INR,2026-03-15T00:24:00+00:00,BATCH-220145
PO_2195,AMBIG-PO-362788,37590,0,0,0,37590,INR,2026-03-01T18:01:00+00:00,
PO_2175,RZP-PO-949889,118050,2785,0,0,115265,INR,2026-03-12T09:06:00+00:00,BATCH-949889
PO_2281,RZP-NOISY-603377,55890,1117,0,0,54773,INR,2026-03-09T12:02:00+00:00,NOISE-603377
PO_2170,RZP-DELAY-329526,112890,0,0,0,112890,INR,2026-03-12T06:49:00+00:00,DELAY-329526
PO_2023,RZP-PO-515109,196800,4644,0,0,192156,INR,2026-03-15T02:03:00+00:00,BATCH-515109
PO_2234,RZP-PO-731044,174910,0,0,0,174910,INR,2026-03-19T21:29:00+00:00,BATCH-731044
PO_2250,RZP-PO-460743,107910,2546,0,0,105364,INR,2026-03-11T23:26:00+00:00,BATCH-460743
PO_2184,RZP-DELAY-955058,87600,0,0,0,87600,INR,2026-03-20T21:41:00+00:00,DELAY-955058
PO_2131,RZP-PO-127562,106310,0,0,0,106310,INR,2026-03-10T19:51:00+00:00,BATCH-127562
PO_2120,RZP-PO-957847,123080,0,0,0,123080,INR,2026-03-02T10:55:00+00:00,BATCH-957847
PO_2210,AMBIG-PO-996834,210330,0,0,0,210330,INR,2026-03-13T10:34:00+00:00,
PO_2095,RZP-PO-149849,69970,0,0,0,69970,INR,2026-03-16T21:08:00+00:00,BATCH-149849
PO_2349,RZP-PO-913526,84480,1993,0,0,82487,INR,2026-03-19T02:22:00+00:00,BATCH-913526
PO_2192,RZP-PO-266096,129730,3061,0,0,126669,INR,2026-03-12T20:25:00+00:00,BATCH-266096
PO_2044,RZP-REV-506709,42010,840,6301,2100,32769,INR,2026-03-18T21:25:00+00:00,REV-506709
PO_2015,RZP-DELAY-395667,120980,0,0,0,120980,INR,2026-03-06T18:28:00+00:00,DELAY-395667
PO_2365,RZP-REV-753342,103450,2069,15517,5172,80692,INR,2026-03-19T05:22:00+00:00,REV-753342
PO_2290,RZP-PO-512035,199020,4696,0,0,194324,INR,2026-03-05T23:30:00+00:00,BATCH-512035
PO_2330,RZP-PO-727574,167870,3961,0,0,163909,INR,2026-03-18T13:58:00+00:00,BATCH-727574
PO_2081,RZP-DUP-494130,143410,0,0,0,143410,INR,2026-03-18T18:41:00+00:00,DUP-494130
PO_2328,RZP-SPLIT-552827,90340,1806,0,0,88534,INR,2026-03-04T00:13:00+00:00,SPLIT-552827
PO_2129,RZP-BATCH-478081,130050,2600,0,0,127450,INR,2026-03-09T20:44:00+00:00,BATCH-CONSOL-478081
PO_2147,RZP-PO-969247,127780,0,0,0,127780,INR,2026-03-11T13:29:00+00:00,BATCH-969247
PO_2377,RZP-PO-652416,20040,472,0,0,19568,INR,2026-03-04T17:42:00+00:00,BATCH-652416
PO_2153,RZP-PO-101694,27590,651,0,0,26939,INR,2026-03-15T10:58:00+00:00,BATCH-101694
PO_2382,RZP-PO-502330,220400,0,0,0,220400,INR,2026-03-07T01:33:00+00:00,BATCH-502330
PO_2294,RZP-BATCH-620687,227650,4552,0,0,223098,INR,2026-03-19T06:01:00+00:00,BATCH-CONSOL-620687
PO_2093,RZP-PO-490438,125250,0,0,0,125250,INR,2026-03-05T05:44:00+00:00,BATCH-490438
PO_2252,AMBIG-PO-870158,123480,0,0,0,123480,INR,2026-03-05T01:35:00+00:00,
PO_2348,RZP-ORPHAN-796143,155580,0,0,0,155580,INR,2026-03-21T13:48:00+00:00,ORPHAN-796143
PO_2008,RZP-PO-207035,24860,586,0,0,24274,INR,2026-03-07T01:14:00+00:00,BATCH-207035
PO_2130,RZP-BATCH-502655,174200,3483,0,0,170717,INR,2026-03-10T06:54:00+00:00,BATCH-CONSOL-502655
PO_2241,RZP-DELAY-323535,154110,0,0,0,154110,INR,2026-03-12T03:34:00+00:00,DELAY-323535
PO_2280,RZP-PO-633032,8680,0,0,0,8680,INR,2026-03-04T14:27:00+00:00,BATCH-633032
PO_2036,RZP-PO-459980,249360,0,0,0,249360,INR,2026-03-13T16:57:00+00:00,BATCH-459980
PO_2078,RZP-ORPHAN-837451,80760,0,0,0,80760,INR,2026-03-08T10:01:00+00:00,ORPHAN-837451
PO_2053,RZP-BATCH-596321,201610,4031,0,0,197579,INR,2026-03-08T07:00:00+00:00,BATCH-CONSOL-596321
PO_2361,RZP-BATCH-363504,131530,2630,0,0,128900,INR,2026-03-06T12:39:00+00:00,BATCH-CONSOL-363504
PO_2030,RZP-DELAY-117032,175360,0,0,0,175360,INR,2026-03-19T09:33:00+00:00,DELAY-117032
PO_2090,RZP-BATCH-396814,221190,4422,0,0,216768,INR,2026-03-05T00:18:00+00:00,BATCH-CONSOL-396814
PO_2326,RZP-NOISY-440571,85720,1714,0,0,84006,INR,2026-03-08T01:02:00+00:00,NOISE-440571
PO_2215,AMBIG-PO-845118,64850,0,0,0,64850,INR,2026-03-10T19:12:00+00:00,
PO_2171,RZP-BATCH-575351,280270,5603,0,0,274667,INR,2026-03-04T14:25:00+00:00,BATCH-CONSOL-575351
PO_2122,RZP-BATCH-187520,352950,7057,0,0,345893,INR,2026-03-22T08:43:00+00:00,BATCH-CONSOL-187520
PO_2216,RZP-PO-307623,122560,0,0,0,122560,INR,2026-03-10T08:11:00+00:00,BATCH-307623
PO_2007,RZP-PO-910618,58840,1388,0,0,57452,INR,2026-03-13T04:58:00+00:00,BATCH-910618
PO_2325,RZP-BATCH-759094,203530,4070,0,0,199460,INR,2026-03-16T16:22:00+00:00,BATCH-CONSOL-759094
PO_2075,RZP-PO-430689,147230,3474,0,0,143756,INR,2026-03-16T09:59:00+00:00,BATCH-430689
PO_2246,RZP-BATCH-784533,241280,4825,0,0,236455,INR,2026-03-23T06:47:00+00:00,BATCH-CONSOL-784533
PO_2333,RZP-DELAY-353717,46010,0,0,0,46010,INR,2026-03-17T02:22:00+00:00,DELAY-353717
PO_2004,RZP-PO-295352,226190,0,0,0,226190,INR,2026-03-22T13:13:00+00:00,BATCH-295352
PO_2084,RZP-REV-662833,141850,2837,21277,7092,110644,INR,2026-03-21T19:22:00+00:00,REV-662833
PO_2259,RZP-PO-632092,200380,0,0,0,200380,INR,2026-03-21T05:17:00+00:00,BATCH-632092
PO_2343,AMBIG-PO-878763,87280,0,0,0,87280,INR,2026-03-16T07:12:00+00:00,
PO_2016,RZP-PO-917967,166460,0,0,0,166460,INR,2026-03-13T11:51:00+00:00,BATCH-917967
PO_2201,RZP-BATCH-103439,233860,4677,0,0,229183,INR,2026-03-08T11:48:00+00:00,BATCH-CONSOL-103439
PO_2062,RZP-PO-697300,113290,0,0,0,113290,INR,2026-03-02T20:41:00+00:00,BATCH-697300
PO_2193,RZP-MAL-734302,244130,500,0,0,244130,INR,2026-03-09T14:55:00+00:00,MAL-734302
PO_2114,RZP-PO-956581,102180,2411,0,0,99769,INR,2026-03-16T22:40:00+00:00,BATCH-956581
PO_2089,RZP-BATCH-448343,324440,6487,0,0,317953,INR,2026-03-03T05:48:00+00:00,BATCH-CONSOL-448343
PO_2296,RZP-SPLIT-454158,96050,1921,0,0,94129,INR,2026-03-16T12:39:00+00:00,SPLIT-454158
PO_2227,RZP-ERR-625753,107990,0,0,0,107990,INR,2026-03-18T03:06:00+00:00,ERR-625753
PO_2381,RZP-PO-656027,28680,0,0,0,28680,INR,2026-03-19T02:41:00+00:00,BATCH-656027
PO_2219,RZP-PO-898754,171880,0,0,0,171880,INR,2026-03-17T18:56:00+00:00,BATCH-898754
PO_2183,RZP-DELAY-646015,68710,0,0,0,68710,INR,2026-03-11T23:14:00+00:00,DELAY-646015
PO_2160,RZP-SPLIT-479260,87210,1744,0,0,85466,INR,2026-03-18T00:03:00+00:00,SPLIT-479260
PO_2165,RZP-NOISY-807031,60170,1203,0,0,58967,INR,2026-03-02T14:43:00+00:00,NOISE-807031
PO_2112,RZP-SPLIT-910229,120060,2401,0,0,117659,INR,2026-03-05T09:04:00+00:00,SPLIT-910229
PO_2251,RZP-PO-794394,81620,0,0,0,81620,INR,2026-03-13T08:42:00+00:00,BATCH-794394
PO_2272,RZP-PO-590589,159300,0,0,0,159300,INR,2026-03-12T05:53:00+00:00,BATCH-590589
PO_2218,RZP-SPLIT-152759,210530,4210,0,0,206320,INR,2026-03-10T13:08:00+00:00,SPLIT-152759
PO_2332,RZP-PO-271634,166570,3931,0,0,162639,INR,2026-03-01T22:52:00+00:00,BATCH-271634
PO_2351,RZP-PO-930346,212980,0,0,0,212980,INR,2026-03-18T15:11:00+00:00,BATCH-930346
PO_2043,RZP-BATCH-772354,108620,2172,0,0,106448,INR,2026-03-15T13:30:00+00:00,BATCH-CONSOL-772354
PO_2025,RZP-DUP-873476,45540,0,0,0,45540,INR,2026-03-09T16:13:00+00:00,DUP-873476
PO_2180,RZP-BATCH-341063,175040,3500,0,0,171540,INR,2026-03-09T08:48:00+00:00,BATCH-CONSOL-341063
PO_2190,RZP-PO-383969,227230,5362,0,0,221868,INR,2026-03-06T00:58:00+00:00,BATCH-383969
PO_2292,RZP-PO-400252,120630,0,0,0,120630,INR,2026-03-02T08:26:00+00:00,BATCH-400252
PO_2369,RZP-MAL-256955,66740,500,0,0,66740,INR,2026-03-16T07:58:00+00:00,MAL-256955
PO_2163,AMBIG-PO-243745,155840,0,0,0,155840,INR,2026-03-18T17:24:00+00:00,
PO_2261,RZP-MAL-180931,11850,500,0,0,11850,INR,2026-03-22T13:42:00+00:00,MAL-180931
PO_2288,RZP-PO-223572,23310,550,0,0,22760,INR,2026-03-02T01:07:00+00:00,BATCH-223572
PO_2169,RZP-PO-411487,144610,3412,0,0,141198,INR,2026-03-17T16:35:00+00:00,BATCH-411487
PO_2344,RZP-PO-129628,122760,0,0,0,122760,INR,2026-03-13T06:58:00+00:00,BATCH-129628
PO_2356,AMBIG-PO-444379,152240,0,0,0,152240,INR,2026-03-10T14:56:00+00:00,
PO_2300,RZP-NOISY-105097,126430,2528,0,0,123902,INR,2026-03-11T13:35:00+00:00,NOISE-105097
PO_2194,RZP-BATCH-621736,253880,5076,0,0,248804,INR,2026-03-12T20:11:00+00:00,BATCH-CONSOL-621736
PO_2033,RZP-PO-429212,208130,0,0,0,208130,INR,2026-03-07T11:11:00+00:00,BATCH-429212
PO_2312,RZP-BATCH-684756,261740,5234,0,0,256506,INR,2026-03-06T00:40:00+00:00,BATCH-CONSOL-684756
PO_2247,RZP-DELAY-742526,233410,0,0,0,233410,INR,2026-03-05T23:58:00+00:00,DELAY-742526
PO_2072,RZP-PO-161318,102560,0,0,0,102560,INR,2026-03-02T19:19:00+00:00,BATCH-161318
PO_2088,RZP-PO-499943,59600,0,0,0,59600,INR,2026-03-02T04:05:00+00:00,BATCH-499943
PO_2302,RZP-PO-469131,53210,1255,0,0,51955,INR,2026-03-06T09:15:00+00:00,BATCH-469131
PO_2134,RZP-DUP-167909,100290,0,0,0,100290,INR,2026-03-18T17:59:00+00:00,DUP-167909
PO_2231,RZP-PO-813259,98150,0,0,0,98150,INR,2026-03-17T00:04:00+00:00,BATCH-813259
PO_2301,RZP-DUP-580057,213730,0,0,0,213730,INR,2026-03-12T00:00:00+00:00,DUP-580057
PO_2269,RZP-PO-443194,110740,0,0,0,110740,INR,2026-03-19T15:11:00+00:00,BATCH-443194
PO_2366,RZP-SPLIT-368672,196030,3920,0,0,192110,INR,2026-03-04T00:34:00+00:00,SPLIT-368672
PO_2035,RZP-PO-920683,173770,4100,0,0,169670,INR,2026-03-21T00:38:00+00:00,BATCH-920683
PO_2097,RZP-PO-305546,173160,4086,0,0,169074,INR,2026-03-07T02:11:00+00:00,BATCH-305546
PO_2257,RZP-PO-217515,245630,5796,0,0,239834,INR,2026-03-07T07:48:00+00:00,BATCH-217515
PO_2108,RZP-PO-991810,6320,0,0,0,6320,INR,2026-03-17T00:01:00+00:00,BATCH-991810
PO_2041,RZP-BATCH-252152,284980,5698,0,0,279282,INR,2026-03-11T08:35:00+00:00,BATCH-CONSOL-252152
PO_2145,RZP-PO-309764,142040,0,0,0,142040,INR,2026-03-03T22:01:00+00:00,BATCH-309764
PO_2012,RZP-PO-248949,147280,0,0,0,147280,INR,2026-03-19T14:20:00+00:00,BATCH-248949
PO_2157,RZP-PO-348204,64760,1528,0,0,63232,INR,2026-03-08T01:42:00+00:00,BATCH-348204
PO_2203,RZP-BATCH-854214,104270,2085,0,0,102185,INR,2026-03-20T08:35:00+00:00,BATCH-CONSOL-854214
PO_2034,RZP-NOISY-398587,147210,2944,0,0,144266,INR,2026-03-11T02:06:00+00:00,NOISE-398587
PO_2057,RZP-PO-517420,197580,0,0,0,197580,INR,2026-03-14T20:22:00+00:00,BATCH-517420
PO_2249,AMBIG-PO-130780,71740,0,0,0,71740,INR,2026-03-05T07:26:00+00:00,
PO_2355,RZP-PO-748762,15980,0,0,0,15980,INR,2026-03-04T06:19:00+00:00,BATCH-748762
PO_2050,RZP-PO-844883,24160,0,0,0,24160,INR,2026-03-04T03:07:00+00:00,BATCH-844883
PO_2127,RZP-PO-791149,185980,4389,0,0,181591,INR,2026-03-06T16:11:00+00:00,BATCH-791149
PO_2128,RZP-PO-837322,19700,0,0,0,19700,INR,2026-03-12T12:26:00+00:00,BATCH-837322
PO_2319,RZP-NOISY-629820,177050,3541,0,0,173509,INR,2026-03-04T13:35:00+00:00,NOISE-629820
PO_2063,RZP-PO-925728,162510,0,0,0,162510,INR,2026-03-20T12:20:00+00:00,BATCH-925728
PO_2308,RZP-DELAY-367239,95280,0,0,0,95280,INR,2026-03-15T19:51:00+00:00,DELAY-367239
PO_2031,RZP-BATCH-908984,97510,1950,0,0,95560,INR,2026-03-11T22:39:00+00:00,BATCH-CONSOL-908984
PO_2254,RZP-NOISY-912308,64230,1284,0,0,62946,INR,2026-03-13T00:22:00+00:00,NOISE-912308
PO_2096,RZP-PO-571058,67860,1601,0,0,66259,INR,2026-03-11T16:17:00+00:00,BATCH-571058
PO_2318,RZP-PO-654397,142020,3351,0,0,138669,INR,2026-03-17T23:24:00+00:00,BATCH-654397
PO_2101,RZP-DELAY-315615,62090,0,0,0,62090,INR,2026-03-08T17:50:00+00:00,DELAY-315615
PO_2076,RZP-ORPHAN-590408,44410,0,0,0,44410,INR,2026-03-16T09:21:00+00:00,ORPHAN-590408
PO_2329,RZP-BATCH-325883,272410,5447,0,0,266963,INR,2026-03-11T05:05:00+00:00,BATCH-CONSOL-325883
PO_2074,RZP-NOISY-623868,32820,656,0,0,32164,INR,2026-03-10T22:54:00+00:00,NOISE-623868
PO_2054,RZP-PO-191244,16630,392,0,0,16238,INR,2026-03-20T19:49:00+00:00,BATCH-191244
PO_2189,RZP-DELAY-385700,162080,0,0,0,162080,INR,2026-03-16T02:25:00+00:00,DELAY-385700
PO_2060,RZP-BATCH-901581,85810,1715,0,0,84095,INR,2026-03-06T00:41:00+00:00,BATCH-CONSOL-901581
PO_2077,RZP-PO-663195,100100,0,0,0,100100,INR,2026-03-10T20:38:00+00:00,BATCH-663195
PO_2323,RZP-NOISY-977252,212740,4254,0,0,208486,INR,2026-03-10T18:36:00+00:00,NOISE-977252
PO_2277,RZP-PO-751676,177030,4177,0,0,172853,INR,2026-03-09T23:20:00+00:00,BATCH-751676
PO_2100,RZP-PO-167138,210620,0,0,0,210620,INR,2026-03-11T01:51:00+00:00,BATCH-167138
PO_2011,RZP-PO-982022,38070,0,0,0,38070,INR,2026-03-03T08:29:00+00:00,BATCH-982022
PO_2253,RZP-BATCH-575028,347840,6955,0,0,340885,INR,2026-03-10T13:08:00+00:00,BATCH-CONSOL-575028
PO_2317,RZP-REV-278925,57490,1149,8623,2874,44844,INR,2026-03-03T10:39:00+00:00,REV-278925
