bank_entry_id,bank_reference,narration,credit_amount_minor,debit_amount_minor,currency,value_date,settlement_timestamp
BNK_3104,NEFT/HDFC/RZP-DELAY-315615,NEFT/RZP-DELAY-315615/BLNK,62090,0,INR,2026-03-09,2026-03-09T19:50:00+00:00
BNK_3028,CMS/YESB/RZP-PO-243772,NEFT/RZP-PO-243772/SETTL/UBER,216908,0,INR,2026-03-16,2026-03-16T22:58:00+00:00
BNK_3171,UPI/8070**/SBIN,UPI/CR/8070**/ZOMAPAY/0039482710/RZPNOISY807031,58967,0,INR,2026-03-02,2026-03-02T18:43:00+00:00
BNK_3169,NEFT/SBIN/RZP-SPLIT-954009/PART1,NEFT/RZP-SPLIT-954009/PART1/UBER,90145,0,INR,2026-03-21,2026-03-21T16:25:00+00:00
BNK_3401,CMS/UTIB/RZP-PO-656027,CMS/RZP-PO-656027/BLNK,28680,0,INR,2026-03-19,2026-03-19T14:41:00+00:00
BNK_3063,RTGS/YESB/RZP-BATCH-108113,RTGS/RZP-BATCH-108113/MERCHANT-SETTLE,144796,0,INR,2026-03-10,2026-03-10T13:24:00+00:00
BNK_3259,NEFT/KKBK/RZP-DELAY-742526,NEFT/RZP-DELAY-742526/FLIP,233410,0,INR,2026-03-07,2026-03-07T01:58:00+00:00
BNK_3096,CMS/KKBK/RZP-PO-633792,CMS/RZP-PO-633792/NYKA,227690,0,INR,2026-03-14,2026-03-14T17:01:00+00:00
BNK_3143,RTGS/HDFC/RZP-BATCH-636155,RTGS/RZP-BATCH-636155/MERCHANT-SETTLE,197413,0,INR,2026-03-09,2026-03-09T20:41:00+00:00
BNK_3395,UPI/2253**/ICIC,UPI/CR/2253**/NYKAPAY/0039482710/RZPNOISY225309,122559,0,INR,2026-03-16,2026-03-16T17:30:00+00:00
BNK_3117,CMS/SBIN/RZP-REV-594787,CMS/RZP-REV-594787/ADJUSTED/SWIG,189712,0,INR,2026-03-15,2026-03-15T11:51:00+00:00
BNK_3116,NEFT/UTIB/RZP-SPLIT-910229/PART2,NEFT/RZP-SPLIT-910229/PART2/UBER,58830,0,INR,2026-03-05,2026-03-05T15:04:00+00:00
BNK_3251,CMS/HDFC/RZP-PO-713623,NEFT/RZP-PO-713623/SETTL/BLNK,149224,0,INR,2026-03-04,2026-03-04T12:55:00+00:00
BNK_3146,CMS/UTIB/RZP-PO-643600,CMS/RZP-PO-643600/TATA,80680,0,INR,2026-03-14,2026-03-14T02:47:00+00:00
BNK_3280,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 164434,46140,0,INR,2026-03-13,2026-03-13T11:28:00+00:00
BNK_3060,NEFT/UTIB/RZP-DELAY-963367,NEFT/RZP-DELAY-963367/MYNT,49520,0,INR,2026-03-06,2026-03-06T14:57:00+00:00
BNK_3032,CMS/SBIN/RZP-PO-429212,CMS/RZP-PO-429212/ZOMA,208130,0,INR,2026-03-07,2026-03-07T19:11:00+00:00
BNK_3227,NEFT/HDFC/RZP-SPLIT-152759/PART2,NEFT/RZP-SPLIT-152759/PART2/BLNK,103160,0,INR,2026-03-10,2026-03-10T19:08:00+00:00
BNK_3094,CMS/ICIC/RZP-PO-644237,NEFT/RZP-PO-644237/SETTL/SWIG,78191,0,INR,2026-03-10,2026-03-10T19:56:00+00:00
BNK_3157,CMS/KKBK/RZP-PO-101694,NEFT/RZP-PO-101694/SETTL/RELI,26939,0,INR,2026-03-15,2026-03-15T14:58:00+00:00
BNK_3076,NEFT/HDFC/RZP-SPLIT-238598/PART2,NEFT/RZP-SPLIT-238598/PART2/UBER,9977,0,INR,2026-03-03,2026-03-03T11:42:00+00:00
BNK_3054,CMS/ICIC/RZP-PO-881368,CMS/RZP-PO-881368/SWIG,6830,0,INR,2026-03-11,2026-03-11T10:43:00+00:00
BNK_3103,CMS/SBIN/RZP-PO-167138,CMS/RZP-PO-167138/TATA,210620,0,INR,2026-03-11,2026-03-11T04:51:00+00:00
BNK_3375,CMS/HDFC/RZP-PO-841399,NEFT/RZP-PO-841399/SETTL/BLNK,165783,0,INR,2026-03-19,2026-03-19T01:32:00+00:00
BNK_3002,CMS/YESB/RZP-DUP-978252,CMS/RZP-DUP-978252/BLNK,66600,0,INR,2026-03-21,2026-03-21T21:41:00+00:00
BNK_3236,CMS/YESB/RZP-ERR-625753,CMS/RZP-ERR-625753/FLIP,108490,0,INR,2026-03-18,2026-03-18T06:06:00+00:00
BNK_3249,NEFT/SBIN/RZP-SPLIT-267073/PART2,NEFT/RZP-SPLIT-267073/PART2/TATA,18552,0,INR,2026-03-20,2026-03-20T16:50:00+00:00
BNK_3138,CMS/KKBK/RZP-DUP-167909,CMS/RZP-DUP-167909/MYNT,100290,0,INR,2026-03-18,2026-03-18T20:59:00+00:00
BNK_3185,CMS/HDFC/RZP-ERR-228087,CMS/RZP-ERR-228087/BLNK,172140,0,INR,2026-03-08,2026-03-08T12:35:00+00:00
BNK_3034,CMS/KKBK/RZP-PO-920683,NEFT/RZP-PO-920683/SETTL/NYKA,169670,0,INR,2026-03-21,2026-03-21T11:38:00+00:00
BNK_3320,NEFT/KKBK/RZP-DELAY-573500,NEFT/RZP-DELAY-573500/BLNK,96610,0,INR,2026-03-20,2026-03-20T13:45:00+00:00
BNK_3378,RTGS/ICIC/RZP-BATCH-556524,RTGS/RZP-BATCH-556524/MERCHANT-SETTLE,324362,0,INR,2026-03-22,2026-03-22T20:04:00+00:00
BNK_3189,RTGS/ICIC/RZP-BATCH-455913,RTGS/RZP-BATCH-455913/MERCHANT-SETTLE,230066,0,INR,2026-03-19,2026-03-19T05:52:00+00:00
BNK_3323,NEFT/HDFC/RZP-DELAY-367239,NEFT/RZP-DELAY-367239/ZOMA,95280,0,INR,2026-03-16,2026-03-16T21:51:00+00:00
BNK_3248,NEFT/SBIN/RZP-SPLIT-267073/PART1,NEFT/RZP-SPLIT-267073/PART1/TATA,18551,0,INR,2026-03-20,2026-03-20T12:50:00+00:00
BNK_3056,CMS/SBIN/RZP-PO-191244,NEFT/RZP-PO-191244/SETTL/TATA,16238,0,INR,2026-03-21,2026-03-21T02:49:00+00:00
BNK_3196,NEFT/YESB/RZP-DELAY-385700,NEFT/RZP-DELAY-385700/TATA,162080,0,INR,2026-03-17,2026-03-17T04:25:00+00:00
BNK_3087,NEFT/SBIN/RZP-SPLIT-460948/PART1,NEFT/RZP-SPLIT-460948/PART1/NYKA,4920,0,INR,2026-03-07,2026-03-07T09:56:00+00:00
BNK_3346,RTGS/HDFC/RZP-BATCH-325883,RTGS/RZP-BATCH-325883/MERCHANT-SETTLE,266963,0,INR,2026-03-11,2026-03-11T11:05:00+00:00
BNK_3038,NEFT/YESB/RZP-SPLIT-734616/PART2,NEFT/RZP-SPLIT-734616/PART2/ZOMA,99975,0,INR,2026-03-04,2026-03-04T19:47:00+00:00
BNK_3062,RTGS/YESB/RZP-BATCH-901581,RTGS/RZP-BATCH-901581/MERCHANT-SETTLE,84095,0,INR,2026-03-06,2026-03-06T08:41:00+00:00
BNK_3035,CMS/UTIB/RZP-PO-459980,CMS/RZP-PO-459980/UBER,249360,0,INR,2026-03-13,2026-03-13T18:57:00+00:00
BNK_3007,CMS/KKBK/RZP-PO-910618,NEFT/RZP-PO-910618/SETTL/UBER,57452,0,INR,2026-03-13,2026-03-13T07:58:00+00:00
BNK_3191,NEFT/KKBK/RZP-DELAY-955058,NEFT/RZP-DELAY-955058/RELI,87600,0,INR,2026-03-21,2026-03-21T23:41:00+00:00
BNK_3178,RTGS/YESB/RZP-BATCH-575351,RTGS/RZP-BATCH-575351/MERCHANT-SETTLE,274667,0,INR,2026-03-04,2026-03-04T17:25:00+00:00
BNK_3243,CMS/SBIN/RZP-PO-827880,NEFT/RZP-PO-827880/SETTL/ZOMA,216683,0,INR,2026-03-08,2026-03-08T16:05:00+00:00
BNK_3018,CMS/YESB/RZP-PO-151241,NEFT/RZP-PO-151241/SETTL/MYNT,221263,0,INR,2026-03-12,2026-03-12T13:53:00+00:00
BNK_3109,CMS/SBIN/RZP-PO-270057,NEFT/RZP-PO-270057/SETTL/AMZN,66015,0,INR,2026-03-14,2026-03-14T15:26:00+00:00
BNK_3312,NEFT/SBIN/RZP-SPLIT-924141/PART2,NEFT/RZP-SPLIT-924141/PART2/BLNK,87946,0,INR,2026-03-13,2026-03-13T13:37:00+00:00
BNK_3003,CMS/HDFC/RZP-PO-921777,CMS/RZP-PO-921777/NYKA,79290,0,INR,2026-03-11,2026-03-11T02:56:00+00:00
BNK_3391,CMS/ICIC/RZP-PO-222932,CMS/RZP-PO-222932/MYNT,238310,0,INR,2026-03-05,2026-03-05T22:04:00+00:00
BNK_3380,RTGS/KKBK/RZP-BATCH-838722,RTGS/RZP-BATCH-838722/MERCHANT-SETTLE,193835,0,INR,2026-03-20,2026-03-20T13:16:00+00:00
BNK_3128,CMS/HDFC/RZP-PO-190252,CMS/RZP-PO-190252/ZOMA,199460,0,INR,2026-03-10,2026-03-10T05:21:00+00:00
BNK_3356,CMS/SBIN/RZP-PO-625820,NEFT/RZP-PO-625820/SETTL/TATA,31021,0,INR,2026-03-12,2026-03-12T20:49:00+00:00
BNK_3030,RTGS/HDFC/RZP-BATCH-908984,RTGS/RZP-BATCH-908984/MERCHANT-SETTLE,95560,0,INR,2026-03-12,2026-03-12T04:39:00+00:00
BNK_3402,CMS/YESB/RZP-PO-502330,CMS/RZP-PO-502330/FLIP,220400,0,INR,2026-03-07,2026-03-07T04:33:00+00:00
BNK_3229,CMS/YESB/RZP-PO-585793,NEFT/RZP-PO-585793/SETTL/RELI,219944,0,INR,2026-03-09,2026-03-09T04:26:00+00:00
BNK_3167,CMS/UTIB/RZP-PO-152384,CMS/RZP-PO-152384/MYNT,152020,0,INR,2026-03-15,2026-03-15T19:43:00+00:00
BNK_3328,NEFT/SBIN/RZP-DELAY-600129,NEFT/RZP-DELAY-600129/NYKA,18530,0,INR,2026-03-18,2026-03-18T01:19:00+00:00
BNK_3072,NEFT/YESB/RZP-SPLIT-767360/PART1,NEFT/RZP-SPLIT-767360/PART1/RELI,55733,0,INR,2026-03-12,2026-03-12T22:59:00+00:00
BNK_3354,NEFT/UTIB/RZP-DELAY-237119,NEFT/RZP-DELAY-237119/BLNK,84820,0,INR,2026-03-08,2026-03-08T21:45:00+00:00
BNK_3215,NEFT/UTIB/RZP-DELAY-156097,NEFT/RZP-DELAY-156097/BLNK,96730,0,INR,2026-03-26,2026-03-26T05:57:00+00:00
BNK_3043,RTGS/YESB/RZP-BATCH-582832,RTGS/RZP-BATCH-582832/MERCHANT-SETTLE,169806,0,INR,2026-03-08,2026-03-08T08:58:00+00:00
BNK_3220,RTGS/ICIC/RZP-BATCH-928619,RTGS/RZP-BATCH-928619/MERCHANT-SETTLE,71786,0,INR,2026-03-07,2026-03-07T09:54:00+00:00
BNK_3334,UPI/6298**/SBIN,UPI/CR/6298**/ZOMAPAY/0039482710/RZPNOISY629820,173509,0,INR,2026-03-04,2026-03-04T17:35:00+00:00
BNK_3077,UPI/6238**/UTIB,UPI/CR/6238**/AMZNPAY/0039482710/RZPNOISY623868,32164,0,INR,2026-03-11,2026-03-11T02:54:00+00:00
BNK_3218,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 996834,210330,0,INR,2026-03-13,2026-03-13T14:34:00+00:00
BNK_3282,RTGS/SBIN/RZP-BATCH-618265,RTGS/RZP-BATCH-618265/MERCHANT-SETTLE,29508,0,INR,2026-03-10,2026-03-10T07:47:00+00:00
BNK_3202,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 362788,37590,0,INR,2026-03-01,2026-03-01T22:01:00+00:00
BNK_3195,CMS/KKBK/RZP-PO-945878,NEFT/RZP-PO-945878/SETTL/BLNK,106330,0,INR,2026-03-12,2026-03-12T06:07:00+00:00
BNK_3244,CMS/SBIN/RZP-PO-731044,CMS/RZP-PO-731044/NYKA,174910,0,INR,2026-03-20,2026-03-20T04:29:00+00:00
BNK_3010,CMS/SBIN/RZP-DUP-907137,CMS/RZP-DUP-907137/AMZN,166600,0,INR,2026-03-14,2026-03-14T10:19:00+00:00
BNK_3162,CMS/YESB/RZP-PO-281266,CMS/RZP-PO-281266/UBER,21080,0,INR,2026-03-17,2026-03-17T00:42:00+00:00
BNK_3205,NEFT/UTIB/RZP-SPLIT-497237/PART2,NEFT/RZP-SPLIT-497237/PART2/AMZN,81076,0,INR,2026-03-20,2026-03-20T00:29:00+00:00
BNK_3223,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 845118,64850,0,INR,2026-03-10,2026-03-10T23:12:00+00:00
BNK_3351,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 951897,196680,0,INR,2026-03-13,2026-03-13T00:34:00+00:00
BNK_3042,RTGS/HDFC/RZP-BATCH-252152,RTGS/RZP-BATCH-252152/MERCHANT-SETTLE,279282,0,INR,2026-03-11,2026-03-11T13:35:00+00:00
BNK_3399,RTGS/UTIB/RZP-BATCH-978935,RTGS/RZP-BATCH-978935/MERCHANT-SETTLE,278575,0,INR,2026-03-19,2026-03-19T01:13:00+00:00
BNK_3015,NEFT/SBIN/RZP-DELAY-395667,NEFT/RZP-DELAY-395667/SWIG,120980,0,INR,2026-03-07,2026-03-07T20:28:00+00:00
BNK_3318,NEFT/SBIN/RZP-DELAY-137126,NEFT/RZP-DELAY-137126/AMZN,182990,0,INR,2026-03-22,2026-03-22T13:59:00+00:00
BNK_3347,CMS/YESB/RZP-PO-727574,NEFT/RZP-PO-727574/SETTL/NYKA,163909,0,INR,2026-03-18,2026-03-18T23:58:00+00:00
BNK_3355,RTGS/UTIB/RZP-BATCH-517195,RTGS/RZP-BATCH-517195/MERCHANT-SETTLE,197029,0,INR,2026-03-08,2026-03-08T21:29:00+00:00
BNK_3398,CMS/HDFC/RZP-PO-562265,CMS/RZP-PO-562265/UBER,166070,0,INR,2026-03-22,2026-03-22T11:58:00+00:00
BNK_3360,NEFT/KKBK/RZP-SPLIT-718190/PART1,NEFT/RZP-SPLIT-718190/PART1/BLNK,121495,0,INR,2026-03-07,2026-03-07T01:06:00+00:00
BNK_3336,CMS/YESB/RZP-PO-321107,CMS/RZP-PO-321107/SWIG,62660,0,INR,2026-03-20,2026-03-20T06:38:00+00:00
BNK_3053,UPI/6944**/ICIC,UPI/CR/6944**/FLIPPAY/0039482710/RZPNOISY694469,206281,0,INR,2026-03-07,2026-03-07T02:01:00+00:00
BNK_3288,CMS/HDFC/RZP-PO-368732,CMS/RZP-PO-368732/NYKA,143210,0,INR,2026-03-12,2026-03-12T20:29:00+00:00
BNK_3217,CMS/YESB/RZP-PO-844484,NEFT/RZP-PO-844484/SETTL/UBER,133260,0,INR,2026-03-05,2026-03-05T12:25:00+00:00
BNK_3037,NEFT/YESB/RZP-SPLIT-734616/PART1,NEFT/RZP-SPLIT-734616/PART1/ZOMA,99975,0,INR,2026-03-04,2026-03-04T15:47:00+00:00
BNK_3190,NEFT/ICIC/RZP-DELAY-646015,NEFT/RZP-DELAY-646015/ZOMA,68710,0,INR,2026-03-13,2026-03-13T01:14:00+00:00
BNK_3324,RTGS/SBIN/RZP-BATCH-247177,RTGS/RZP-BATCH-247177/MERCHANT-SETTLE,156752,0,INR,2026-03-04,2026-03-04T13:29:00+00:00
BNK_3164,NEFT/KKBK/RZP-SPLIT-479260/PART1,NEFT/RZP-SPLIT-479260/PART1/AMZN,42733,0,INR,2026-03-18,2026-03-18T02:03:00+00:00
BNK_3239,NEFT/ICIC/RZP-SPLIT-761683/PART1,NEFT/RZP-SPLIT-761683/PART1/TATA,111176,0,INR,2026-03-02,2026-03-02T17:39:00+00:00
BNK_3377,CMS/HDFC/RZP-DUP-337159,CMS/RZP-DUP-337159/AMZN,205470,0,INR,2026-03-03,2026-03-03T19:28:00+00:00
BNK_3390,NEFT/HDFC/RZP-SPLIT-598967/PART2,NEFT/RZP-SPLIT-598967/PART2/TATA,101940,0,INR,2026-03-09,2026-03-09T20:40:00+00:00
BNK_3142,CMS/YESB/RZP-PO-478093,NEFT/RZP-PO-478093/SETTL/ZOMA,136247,0,INR,2026-03-02,2026-03-02T18:56:00+00:00
BNK_3211,NEFT/HDFC/RZP-SPLIT-285161/PART1,NEFT/RZP-SPLIT-285161/PART1/BLNK,30537,0,INR,2026-03-05,2026-03-05T01:12:00+00:00
BNK_3159,CMS/UTIB/RZP-PO-175347,CMS/RZP-PO-175347/NYKA,89600,0,INR,2026-03-04,2026-03-04T11:13:00+00:00
BNK_3352,CMS/KKBK/RZP-REV-901798,CMS/RZP-REV-901798/ADJUSTED/RELI,85388,0,INR,2026-03-06,2026-03-06T05:32:00+00:00
BNK_3254,CMS/SBIN/RZP-PO-634156,NEFT/RZP-PO-634156/SETTL/UBER,127841,0,INR,2026-03-18,2026-03-18T17:13:00+00:00
BNK_3152,CMS/ICIC/RZP-PO-800675,CMS/RZP-PO-800675/RELI,142410,0,INR,2026-03-08,2026-03-08T10:06:00+00:00
BNK_3364,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 774066,244380,0,INR,2026-03-09,2026-03-09T09:21:00+00:00
BNK_3304,CMS/UTIB/RZP-PO-400252,CMS/RZP-PO-400252/AMZN,120630,0,INR,2026-03-02,2026-03-02T16:26:00+00:00
BNK_3366,CMS/HDFC/RZP-PO-806421,CMS/RZP-PO-806421/ZOMA,145330,0,INR,2026-03-04,2026-03-04T03:57:00+00:00
BNK_3290,CMS/YESB/RZP-PO-323939,CMS/RZP-PO-323939/AMZN,203060,0,INR,2026-03-11,2026-03-11T22:31:00+00:00
BNK_3065,CMS/UTIB/RZP-PO-925728,CMS/RZP-PO-925728/FLIP,162510,0,INR,2026-03-20,2026-03-20T13:20:00+00:00
BNK_3188,NEFT/YESB/RZP-DELAY-561419,NEFT/RZP-DELAY-561419/BLNK,117480,0,INR,2026-03-10,2026-03-10T20:16:00+00:00
BNK_3058,CMS/ICIC/RZP-PO-524593,CMS/RZP-PO-524593/TATA,71670,0,INR,2026-03-18,2026-03-18T09:17:00+00:00
BNK_3327,RTGS/KKBK/RZP-BATCH-684756,RTGS/RZP-BATCH-684756/MERCHANT-SETTLE,256506,0,INR,2026-03-06,2026-03-06T06:40:00+00:00
BNK_3230,CMS/KKBK/RZP-REV-675133,CMS/RZP-REV-675133/ADJUSTED/TATA,14618,0,INR,2026-03-04,2026-03-04T21:14:00+00:00
BNK_3207,CMS/YESB/RZP-DUP-668054,CMS/RZP-DUP-668054/TATA,51140,0,INR,2026-03-22,2026-03-22T11:57:00+00:00
BNK_3313,CMS/UTIB/RZP-PO-901145,CMS/RZP-PO-901145/BLNK,134920,0,INR,2026-03-13,2026-03-13T02:40:00+00:00
BNK_3260,WIRE/USD/272243,INCOMING WIRE USD 272243,2500,0,USD,2026-03-12,2026-03-12T14:46:00+00:00
BNK_3353,RTGS/YESB/RZP-BATCH-870987,RTGS/RZP-BATCH-870987/MERCHANT-SETTLE,189621,0,INR,2026-03-19,2026-03-19T19:49:00+00:00
BNK_3359,CMS/KKBK/RZP-REV-128022,CMS/RZP-REV-128022/ADJUSTED/RELI,115924,0,INR,2026-03-14,2026-03-14T12:03:00+00:00
BNK_3206,CMS/ICIC/RZP-MAL-324539,CMS/RZP-MAL-324539/NYKA,211950,0,INR,2026-03-18,2026-03-18T23:22:00+00:00
BNK_3384,NEFT/ICIC/RZP-SPLIT-368672/PART1,NEFT/RZP-SPLIT-368672/PART1/FLIP,96055,0,INR,2026-03-04,2026-03-04T02:34:00+00:00
BNK_3287,CMS/YESB/RZP-PO-277454,NEFT/RZP-PO-277454/SETTL/AMZN,126220,0,INR,2026-03-17,2026-03-17T16:53:00+00:00
BNK_3084,CMS/UTIB/RZP-PO-761015,CMS/RZP-PO-761015/SWIG,239210,0,INR,2026-03-09,2026-03-09T07:50:00+00:00
BNK_3073,NEFT/YESB/RZP-SPLIT-767360/PART2,NEFT/RZP-SPLIT-767360/PART2/RELI,55733,0,INR,2026-03-13,2026-03-13T02:59:00+00:00
BNK_3361,NEFT/KKBK/RZP-SPLIT-718190/PART2,NEFT/RZP-SPLIT-718190/PART2/BLNK,121496,0,INR,2026-03-07,2026-03-07T05:06:00+00:00
BNK_3061,RTGS/HDFC/RZP-BATCH-237909,RTGS/RZP-BATCH-237909/MERCHANT-SETTLE,154076,0,INR,2026-03-03,2026-03-03T22:03:00+00:00
BNK_3070,CMS/ICIC/RZP-PO-738613,NEFT/RZP-PO-738613/SETTL/RELI,40111,0,INR,2026-03-02,2026-03-02T22:29:00+00:00
BNK_3224,CMS/HDFC/RZP-PO-307623,CMS/RZP-PO-307623/BLNK,122560,0,INR,2026-03-10,2026-03-10T11:11:00+00:00
BNK_3385,NEFT/ICIC/RZP-SPLIT-368672/PART2,NEFT/RZP-SPLIT-368672/PART2/FLIP,96055,0,INR,2026-03-04,2026-03-04T06:34:00+00:00
BNK_3145,CMS/UTIB/RZP-PO-873912,NEFT/RZP-PO-873912/SETTL/ZOMA,149028,0,INR,2026-03-23,2026-03-23T03:39:00+00:00
BNK_3006,CMS/UTIB/RZP-PO-354743,NEFT/RZP-PO-354743/SETTL/TATA,40511,0,INR,2026-03-03,2026-03-03T13:03:00+00:00
BNK_3163,CMS/UTIB/RZP-PO-522474,NEFT/RZP-PO-522474/SETTL/ZOMA,142584,0,INR,2026-03-21,2026-03-21T14:21:00+00:00
BNK_3074,CMS/ICIC/RZP-PO-161318,CMS/RZP-PO-161318/UBER,102560,0,INR,2026-03-03,2026-03-03T05:19:00+00:00
BNK_3139,RTGS/KKBK/RZP-BATCH-406077,RTGS/RZP-BATCH-406077/MERCHANT-SETTLE,372548,0,INR,2026-03-05,2026-03-05T04:54:00+00:00
BNK_3029,NEFT/SBIN/RZP-DELAY-117032,NEFT/RZP-DELAY-117032/FLIP,175360,0,INR,2026-03-20,2026-03-20T11:33:00+00:00
BNK_3397,CMS/YESB/RZP-PO-652416,NEFT/RZP-PO-652416/SETTL/MYNT,19568,0,INR,2026-03-05,2026-03-05T02:42:00+00:00
BNK_3331,CMS/ICIC/RZP-DUP-960326,CMS/RZP-DUP-960326/BLNK,173810,0,INR,2026-03-13,2026-03-13T17:13:00+00:00
BNK_3208,RTGS/UTIB/RZP-BATCH-103439,RTGS/RZP-BATCH-103439/MERCHANT-SETTLE,229183,0,INR,2026-03-08,2026-03-08T21:48:00+00:00
BNK_3031,CMS/SBIN/RZP-PO-309850,NEFT/RZP-PO-309850/SETTL/NYKA,211684,0,INR,2026-03-12,2026-03-12T18:30:00+00:00
BNK_3105,RTGS/YESB/RZP-BATCH-874259,RTGS/RZP-BATCH-874259/MERCHANT-SETTLE,150274,0,INR,2026-03-06,2026-03-06T19:26:00+00:00
BNK_3095,CMS/HDFC/RZP-PO-490438,CMS/RZP-PO-490438/BLNK,125250,0,INR,2026-03-05,2026-03-05T07:44:00+00:00
BNK_3135,CMS/SBIN/RZP-PO-127562,CMS/RZP-PO-127562/TATA,106310,0,INR,2026-03-11,2026-03-11T02:51:00+00:00
BNK_3400,CMS/YESB/RZP-DUP-634617,CMS/RZP-DUP-634617/SWIG,201330,0,INR,2026-03-19,2026-03-19T01:07:00+00:00
BNK_3046,CMS/YESB/RZP-PO-532160,NEFT/RZP-PO-532160/SETTL/BLNK,173839,0,INR,2026-03-11,2026-03-11T12:03:00+00:00
BNK_3133,RTGS/SBIN/RZP-BATCH-478081,RTGS/RZP-BATCH-478081/MERCHANT-SETTLE,127450,0,INR,2026-03-10,2026-03-10T05:44:00+00:00
BNK_3268,RTGS/KKBK/RZP-BATCH-917341,RTGS/RZP-BATCH-917341/MERCHANT-SETTLE,93934,0,INR,2026-03-22,2026-03-22T00:26:00+00:00
BNK_3075,NEFT/HDFC/RZP-SPLIT-238598/PART1,NEFT/RZP-SPLIT-238598/PART1/UBER,9976,0,INR,2026-03-03,2026-03-03T07:42:00+00:00
BNK_3362,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 878763,87280,0,INR,2026-03-16,2026-03-16T11:12:00+00:00
BNK_3358,NEFT/HDFC/RZP-SPLIT-511834/PART2,NEFT/RZP-SPLIT-511834/PART2/TATA,106370,0,INR,2026-03-11,2026-03-11T09:18:00+00:00
BNK_3241,CMS/ICIC/RZP-PO-813259,CMS/RZP-PO-813259/MYNT,98150,0,INR,2026-03-17,2026-03-17T05:04:00+00:00
BNK_3253,NEFT/KKBK/RZP-DELAY-485835,NEFT/RZP-DELAY-485835/UBER,225180,0,INR,2026-03-14,2026-03-14T20:34:00+00:00
BNK_3321,NEFT/UTIB/RZP-SPLIT-552084/PART1,NEFT/RZP-SPLIT-552084/PART1/FLIP,4758,0,INR,2026-03-21,2026-03-21T11:38:00+00:00
BNK_3168,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 243745,155840,0,INR,2026-03-18,2026-03-18T21:24:00+00:00
BNK_3083,CMS/ICIC/RZP-PO-681606,CMS/RZP-PO-681606/MYNT,176260,0,INR,2026-03-07,2026-03-07T07:00:00+00:00
BNK_3200,CMS/YESB/RZP-MAL-734302,CMS/RZP-MAL-734302/TATA,244130,0,INR,2026-03-09,2026-03-09T17:55:00+00:00
BNK_3048,CMS/UTIB/RZP-PO-596086,CMS/RZP-PO-596086/TATA,104470,0,INR,2026-03-10,2026-03-10T13:36:00+00:00
BNK_3257,NEFT/KKBK/RZP-SPLIT-639705/PART2,NEFT/RZP-SPLIT-639705/PART2/BLNK,28420,0,INR,2026-03-18,2026-03-18T22:58:00+00:00
BNK_3369,CMS/SBIN/RZP-PO-930346,CMS/RZP-PO-930346/MYNT,212980,0,INR,2026-03-19,2026-03-19T00:11:00+00:00
BNK_3014,CMS/UTIB/RZP-PO-534622,NEFT/RZP-PO-534622/SETTL/NYKA,149722,0,INR,2026-03-18,2026-03-18T12:24:00+00:00
BNK_3106,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 599470,48900,0,INR,2026-03-14,2026-03-14T21:14:00+00:00
BNK_3341,UPI/4405**/ICIC,UPI/CR/4405**/FLIPPAY/0039482710/RZPNOISY440571,84006,0,INR,2026-03-08,2026-03-08T05:02:00+00:00
BNK_3137,UPI/9597**/UTIB,UPI/CR/9597**/MYNTPAY/0039482710/RZPNOISY959704,61731,0,INR,2026-03-22,2026-03-22T20:25:00+00:00
BNK_3231,CMS/UTIB/RZP-PO-478252,NEFT/RZP-PO-478252/SETTL/SWIG,110304,0,INR,2026-03-03,2026-03-03T10:05:00+00:00
BNK_3151,CMS/KKBK/RZP-PO-969247,CMS/RZP-PO-969247/SWIG,127780,0,INR,2026-03-11,2026-03-11T16:29:00+00:00
BNK_3275,UPI/5951**/SBIN,UPI/CR/5951**/MYNTPAY/0039482710/RZPNOISY595117,36603,0,INR,2026-03-18,2026-03-18T11:53:00+00:00
BNK_3348,RTGS/SBIN/RZP-BATCH-640824,RTGS/RZP-BATCH-640824/MERCHANT-SETTLE,315914,0,INR,2026-03-15,2026-03-15T23:34:00+00:00
BNK_3197,CMS/HDFC/RZP-PO-383969,NEFT/RZP-PO-383969/SETTL/AMZN,221868,0,INR,2026-03-06,2026-03-06T07:58:00+00:00
BNK_3050,NEFT/HDFC/RZP-SPLIT-114163/PART2,NEFT/RZP-SPLIT-114163/PART2/RELI,27852,0,INR,2026-03-07,2026-03-07T13:51:00+00:00
BNK_3267,CMS/SBIN/RZP-PO-693911,CMS/RZP-PO-693911/NYKA,6000,0,INR,2026-03-02,2026-03-02T14:25:00+00:00
BNK_3317,CMS/KKBK/RZP-PO-643846,CMS/RZP-PO-643846/ZOMA,95880,0,INR,2026-03-13,2026-03-13T12:02:00+00:00
